unit_abilities_tables
16
key	requires_effect_enabling	icon-name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	superseded_abilities_set	is_hidden_in_ui_for_enemy
wh_main_banner_passive_the_screaming_banner	False	wh_main_banner_passive_the_screaming_banner		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	banner		False
wh_main_character_abilities_arcane_conduit	True	wh_main_character_abilities_arcane_conduit		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_abilities_blood_lust	True	wh_main_character_abilities_blood_lust		wh_type_augment		wh_main_anc_group_common	True	False	character		False
wh_main_character_abilities_deadly_onslaught	True	wh_main_character_abilities_deadly_onslaught		wh_type_augment		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_abilities_foe_seeker	True	wh_main_character_abilities_foe_seeker		wh_type_augment		wh_main_anc_group_common	True	False	character		False
wh_main_character_abilities_get_back_ere	True	wh_main_character_abilities_get_back_ere		wh_type_area_of_augments		wh_main_anc_group_common	True	False	character		False
wh_main_character_abilities_heroic_killing_blow	True	wh_main_character_abilities_heroic_killing_blow		wh_type_augment		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_abilities_magical_animus	True	wh_main_character_abilities_magical_animus		wh_type_augment		wh_main_anc_group_common	True	False	character		False
wh_main_character_abilities_rally	True	wh_main_character_abilities_rally		wh_type_area_of_augments		wh_main_anc_group_common	True	False	character		False
wh_main_character_abilities_red_fury	True	wh_main_character_abilities_red_fury		wh_type_augment		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_abilities_stand_or_die	True	wh_main_character_abilities_stand_or_die		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_abilities_stand_your_ground	True	wh_main_character_abilities_stand_your_ground		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_abilities_undeath_resurgent	True	wh_main_character_abilities_undeath_resurgent		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_abilities_waaagh	True	wh_main_character_abilities_waaagh		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_passive_benediction	True	wh_main_character_passive_benediction		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_passive_dark_benediction	True	wh_main_character_passive_dark_benediction		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character		False
wh_main_character_passive_evasion	True	wh_main_character_passive_evasion		wh_type_augment		wh_main_anc_group_common	True	False	character		False
wh_main_character_passive_master_of_the_dead	True	wh_main_character_passive_master_of_the_dead		wh_type_area_of_regeneration		wh_main_anc_group_common	True	False	character		False
wh_main_hero_abilities_accusation	True	wh_main_hero_abilities_accusation		wh_type_hex		wh_main_anc_group_uncommon	True	False	hero		False
wh_main_hero_abilities_ballistics_calibration	True	wh_main_hero_abilities_ballistics_calibration		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	hero		False
wh_main_hero_abilities_faiths_bastion	True	wh_main_hero_abilities_faiths_bastion		wh_type_area_of_ward_save		wh_main_anc_group_common	True	False	hero		False
wh_main_hero_abilities_immortal_will	True	wh_main_hero_abilities_immortal_will		wh_type_regeneration		wh_main_anc_group_common	True	False	character		False
wh_main_hero_abilities_mad_cap_mushrooms	True	wh_main_hero_abilities_mad_cap_mushrooms		wh_type_augment		wh_main_anc_group_uncommon	True	False	hero		False
wh_main_hero_abilities_slippery	True	wh_main_hero_abilities_slippery		wh_type_augment		wh_main_anc_group_common	True	False	hero		False
wh_main_hero_passive_aura_of_the_lady	True	wh_main_hero_passive_aura_of_the_lady		wh_type_area_of_ward_save		wh_main_anc_group_common	True	False	hero		False
wh_main_hero_passive_extra_powder	True	wh_main_hero_passive_extra_powder		wh_type_augment		wh_main_anc_group_common	True	False	hero		False
wh_main_hero_passive_forgefire	True	wh_main_hero_passive_forgefire		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	hero		False
wh_main_hero_passive_swarm_of_flies	False	wh_main_hero_passive_swarm_of_flies		wh_type_area_of_hexes		wh_main_anc_group_common	False	False	hero		False
wh_main_item_abilities_black_periapt	False	wh_main_item_abilities_black_periapt		wh_type_augment_of_the_winds		wh_main_anc_group_rare	True	False	item		False
wh_main_item_abilities_channelling_staff	False	wh_main_item_abilities_channelling_staff		wh_type_area_of_augments		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_cloak_of_mists_and_shadows	False	wh_main_item_abilities_cloak_of_mists_and_shadows		wh_type_augment		wh_main_anc_group_unique	True	False	item		False
wh_main_item_abilities_crown_of_command	False	wh_main_item_abilities_crown_of_command		wh_type_augment		wh_main_anc_group_uncommon	True	False	item		False
wh_main_item_abilities_daemonic_strength	False	wh_main_item_abilities_daemonic_strength		wh_type_augment		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_dark_fortune	False	wh_main_item_abilities_dark_fortune		wh_type_ward_save		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_earthing_rod	False	wh_main_item_abilities_earthing_rod		wh_type_augment		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_fiery_ring_of_thori	False	wh_main_item_abilities_fiery_ring_of_thori		wh_type_breath		wh_main_anc_group_uncommon	True	False	item		False
wh_main_item_abilities_forbidden_rod	False	wh_main_item_abilities_forbidden_rod		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	True	False	item		False
wh_main_item_abilities_opal_amulet	False	wh_main_item_abilities_opal_amulet		wh_type_ward_save		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_pendant_of_slaanesh	False	wh_main_item_abilities_pendant_of_slaanesh		wh_type_augment		wh_main_anc_group_uncommon	True	False	item		False
wh_main_item_abilities_potion_of_foolhardiness	False	wh_main_item_abilities_potion_of_foolhardiness		wh_type_augment		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_potion_of_healing	False	wh_main_item_abilities_potion_of_healing		wh_type_regeneration		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_potion_of_speed	False	wh_main_item_abilities_potion_of_speed		wh_type_augment		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_potion_of_strength	False	wh_main_item_abilities_potion_of_strength		wh_type_augment		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_potion_of_toughness	False	wh_main_item_abilities_potion_of_toughness		wh_type_augment		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_power_stone	False	wh_main_item_abilities_power_stone		wh_type_augment_of_the_winds		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_regenerating_flesh	False	wh_main_item_abilities_regenerating_flesh		wh_type_regeneration		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_sceptre_of_stability	False	wh_main_item_abilities_sceptre_of_stability		wh_type_ward_save		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_scroll_of_leeching	False	wh_main_item_abilities_scroll_of_leeching		wh_type_hex_of_the_winds		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_scroll_of_power	False	wh_main_item_abilities_scroll_of_power		wh_type_augment		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_scroll_of_shielding	False	wh_main_item_abilities_scroll_of_shielding		wh_type_ward_save		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_silver_horn_of_vengeance	False	wh_main_item_abilities_silver_horn_of_vengeance		wh_type_area_of_augments		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_skull_of_katam	False	wh_main_item_abilities_skull_of_katam		wh_type_hex_of_the_winds		wh_main_anc_group_common	True	False	item		False
wh_main_item_abilities_skull_wand_of_kaloth	False	wh_main_item_abilities_skull_wand_of_kaloth		wh_type_augment		wh_main_anc_group_rare	True	False	item		False
wh_main_item_abilities_staff_of_volans	False	wh_main_item_abilities_staff_of_volans		wh_type_augment_of_the_winds		wh_main_anc_group_unique	True	False	item		False
wh_main_item_abilities_tricksters_shard	False	wh_main_item_abilities_tricksters_shard		wh_type_area_of_hexes		wh_main_anc_group_uncommon	True	False	item		False
wh_main_item_abilities_van_horstmanns_speculum	False	wh_main_item_abilities_van_horstmanns_speculum		wh_type_area_of_hexes		wh_main_anc_group_uncommon	True	False	item		False
wh_main_item_abilities_wand_of_jet	False	wh_main_item_abilities_wand_of_jet		wh_type_augment_of_the_winds		wh_main_anc_group_common	True	False	item		False
wh_main_item_passive_featherfoe_torc	False	wh_main_item_passive_featherfoe_torc		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	item		False
wh_main_item_passive_pidgeon_plucker_pendant	False	wh_main_item_passive_pidgeon_plucker_pendant		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	item		False
wh_main_item_passive_seed_of_rebirth	False	wh_main_item_passive_seed_of_rebirth		wh_type_regeneration		wh_main_anc_group_common	True	False	item		False
wh_main_item_passive_the_great_book_of_grudges	False	wh_main_item_passive_the_great_book_of_grudges		wh_type_area_of_augments		wh_main_anc_group_unique	True	False	item		False
wh_main_item_passive_the_other_tricksters_shard	False	wh_main_item_passive_the_other_tricksters_shard		wh_type_area_of_ward_save_hex		wh_main_anc_group_rare	True	False	item		False
wh_main_item_passive_the_white_cloak_of_ulric	False	wh_main_item_passive_the_white_cloak_of_ulric		wh_type_area_of_hexes		wh_main_anc_group_rare	True	False	item		False
wh_main_lord_abilities_lord_of_the_storm	True	wh_main_lord_abilities_lord_of_the_storm		wh_type_bombardment		wh_main_anc_group_uncommon	True	False	lord		False
wh_main_lord_abilities_master_of_the_black_arts	True	wh_main_lord_abilities_master_of_the_black_arts		wh_type_augment_of_the_winds		wh_main_anc_group_common	True	False	lord		False
wh_main_lord_passive_beloved_son_of_bretonnia	True	wh_main_lord_passive_beloved_son_of_bretonnia		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	lord		False
wh_main_lord_passive_deathblow	True	wh_main_lord_passive_deathblow		wh_type_augment		wh_main_anc_group_common	True	False	lord		False
wh_main_lord_passive_get_on_wiv_it	True	wh_main_lord_passive_get_on_wiv_it		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	lord		False
wh_main_lord_passive_high_king	True	wh_main_lord_passive_high_king		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	lord		False
wh_main_lord_passive_hold_the_line	True	wh_main_lord_passive_hold_the_line		wh_type_area_of_augments		wh_main_anc_group_common	True	False	lord		False
wh_main_lord_passive_the_blessing_of_the_lady	False	wh_main_lord_passive_the_blessing_of_the_lady		wh_type_ward_save		wh_main_anc_group_uncommon	False	False	lord		False
wh_main_lord_passive_the_hunger	True	wh_main_lord_passive_the_hunger		wh_type_regeneration		wh_main_anc_group_uncommon	True	False	lord		False
wh_main_lord_passive_the_ladys_champion	True	wh_main_lord_passive_the_ladys_champion		wh_type_regeneration		wh_main_anc_group_common	True	False	lord		False
wh_main_lore_passive_exorcism	True	wh_main_lore_passive_exorcism		wh_type_area_of_augments		wh_main_anc_group_common	True	False	lore		False
wh_main_lore_passive_kindleflame	True	wh_main_lore_passive_kindleflame		wh_type_area_of_ward_save_hex		wh_main_anc_group_common	True	False	lore		False
wh_main_lore_passive_life_leeching	True	wh_main_lore_passive_life_leeching		wh_type_augment_of_the_winds		wh_main_anc_group_common	True	False	lore		False
wh_main_lore_passive_metalshifting	True	wh_main_lore_passive_metalshifting		wh_type_area_of_augments		wh_main_anc_group_common	True	False	lore		False
wh_main_lore_passive_power_of_da_waaagh	True	wh_main_lore_passive_power_of_da_waaagh		wh_type_augment_of_the_winds		wh_main_anc_group_common	True	False	lore		False
wh_main_lore_passive_roiling_skies	True	wh_main_lore_passive_roiling_skies		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	lore		False
wh_main_lore_passive_sneaky_stealin	True	wh_main_lore_passive_sneaky_stealin		wh_type_hex_of_the_winds		wh_main_anc_group_common	True	False	lore		False
wh_main_lore_passive_the_curse_of_undeath	True	wh_main_lore_passive_the_curse_of_undeath		wh_type_area_of_regeneration		wh_main_anc_group_common	True	False	lore		False
wh_main_mark_passive_mark_of_khorne	False	wh_main_mark_passive_mark_of_khorne		wh_type_augment		wh_main_anc_group_common	True	False	mark		False
wh_main_mount_abilities_locus_of_hysh	False	wh_main_mount_abilities_locus_of_hysh		wh_type_hex_of_the_winds		wh_main_anc_group_common	True	False	mount		False
wh_main_mount_passive_aura_of_protection	False	wh_main_mount_abilities_aura_of_protection		wh_type_ward_save		wh_main_anc_group_common	True	False	unit		False
wh_main_mount_passive_bloodroar	False	wh_main_mount_passive_bloodroar		wh_type_area_of_hexes		wh_main_anc_group_uncommon	False	False	mount		False
wh_main_rune_abilities_ancestor_rune	False	wh_main_rune_abilities_ancestor_rune		wh_type_augment		wh_main_anc_group_common	True	False	rune		False
wh_main_rune_abilities_rune_of_courage	False	wh_main_rune_abilities_rune_of_courage		wh_type_augment		wh_main_anc_group_uncommon	True	False	rune		False
wh_main_rune_abilities_rune_of_negation	True	wh_main_rune_abilities_rune_of_negation		wh_type_area_of_ward_save		wh_main_anc_group_uncommon	True	False	rune		False
wh_main_rune_abilities_rune_of_oath_and_steel	True	wh_main_rune_abilities_rune_of_oath_and_steel		wh_type_area_of_augments		wh_main_anc_group_common	True	False	rune		False
wh_main_rune_abilities_rune_of_stoicism	False	wh_main_rune_abilities_rune_of_stoicism		wh_type_augment		wh_main_anc_group_uncommon	True	False	rune		False
wh_main_rune_abilities_rune_of_wrath_and_ruin	True	wh_main_rune_abilities_rune_of_wrath_and_ruin		wh_type_hex		wh_main_anc_group_common	True	False	rune		False
wh_main_rune_passive_master_rune_of_groth_one_eye	False	wh_main_rune_passive_master_rune_of_groth_one_eye		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	rune		False
wh_main_rune_passive_master_rune_of_grungni	False	wh_main_rune_passive_master_rune_of_grungni		wh_type_area_of_ward_save		wh_main_anc_group_uncommon	True	False	rune		False
wh_main_rune_passive_master_rune_of_stromni_redbeard	False	wh_main_rune_passive_master_rune_of_stromni_redbeard		wh_type_area_of_augments		wh_main_anc_group_rare	True	False	rune		False
wh_main_rune_passive_rune_of_slowness	False	wh_main_rune_passive_rune_of_slowness		wh_type_area_of_hexes		wh_main_anc_group_uncommon	True	False	rune		False
wh_main_spell_big_waaagh_brain_bursta	True	wh_main_spell_big_waaagh_brain_bursta	wh_main_spell_big_waaagh_brain_bursta_upgraded	wh_type_explosion	spell_previews/big_waaagh/wh_main_spell_big_waaagh_brain_bursta	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_big_waaagh_brain_bursta_upgraded	True	wh_main_spell_big_waaagh_brain_bursta		wh_type_explosion	spell_previews/big_waaagh/wh_main_spell_big_waaagh_brain_bursta	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_big_waaagh_eadbutt	True	wh_main_spell_big_waaagh_eadbutt	wh_main_spell_big_waaagh_eadbutt_upgraded	wh_type_breath	spell_previews/big_waaagh/wh_main_spell_big_waaagh_eadbutt	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_big_waaagh_eadbutt_upgraded	True	wh_main_spell_big_waaagh_eadbutt		wh_type_breath	spell_previews/big_waaagh/wh_main_spell_big_waaagh_eadbutt	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_big_waaagh_ere_we_go	True	wh_main_spell_big_waaagh_ere_we_go		wh_type_area_of_augments	spell_previews/big_waaagh/wh_main_spell_big_waaagh_ere_we_go	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_big_waaagh_fists_of_gork	True	wh_main_spell_big_waaagh_fists_of_gork		wh_type_augment	spell_previews/big_waaagh/wh_main_spell_big_waaagh_fists_of_gork	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_big_waaagh_foot_of_gork	True	wh_main_spell_big_waaagh_foot_of_gork	wh_main_spell_big_waaagh_foot_of_gork_upgraded	wh_type_explosion	spell_previews/big_waaagh/wh_main_spell_big_waaagh_foot_of_gork	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_big_waaagh_foot_of_gork_upgraded	True	wh_main_spell_big_waaagh_foot_of_gork		wh_type_explosion	spell_previews/big_waaagh/wh_main_spell_big_waaagh_foot_of_gork	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_big_waaagh_gaze_of_mork	True	wh_main_spell_big_waaagh_gaze_of_mork	wh_main_spell_big_waaagh_gaze_of_mork_upgraded	wh_type_magic_missiles	spell_previews/big_waaagh/wh_main_spell_big_waaagh_gaze_of_mork	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	True	wh_main_spell_big_waaagh_gaze_of_mork		wh_type_magic_missiles	spell_previews/big_waaagh/wh_main_spell_big_waaagh_gaze_of_mork	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_bound_book_of_arkhan	False	wh_main_spell_bound_book_of_arkhan		wh_type_augment		wh_main_anc_group_common	True	False	bound		False
wh_main_spell_bound_chain_lightning_ror	False	wh_main_spell_heavens_chain_lightning		wh_type_vortex		wh_main_anc_group_common	True	False	bound		False
wh_main_spell_bound_fireball	False	wh_main_spell_bound_fireball		wh_type_magic_missile		wh_main_anc_group_common	True	False	bound		False
wh_main_spell_bound_hammer_of_sigmar	True	wh_main_spell_bound_hammer_of_sigmar		wh_type_area_of_augments		wh_main_anc_group_common	True	False	bound		False
wh_main_spell_bound_piercing_bolts_of_burning	True	wh_main_spell_fire_piercing_bolts_of_burning		wh_type_bombardment		wh_main_anc_group_rare	True	False	bound		False
wh_main_spell_bound_shield_of_faith	True	wh_main_spell_bound_shield_of_faith		wh_type_area_of_ward_save		wh_main_anc_group_uncommon	True	False	bound		False
wh_main_spell_bound_soulfire	True	wh_main_spell_bound_soulfire		wh_type_bombardment		wh_main_anc_group_uncommon	True	False	bound		False
wh_main_spell_bound_staff_of_damnation	False	wh_main_spell_bound_staff_of_damnation		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	bound		False
wh_main_spell_death_aspect_of_the_dreadknight	True	wh_main_spell_death_aspect_of_the_dreadknight	wh_main_spell_death_aspect_of_the_dreadknight_upgraded	wh_type_augment	spell_previews/death/wh_main_spell_death_aspect_of_the_dreadknight	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_death_aspect_of_the_dreadknight_upgraded	True	wh_main_spell_death_aspect_of_the_dreadknight		wh_type_augment	spell_previews/death/wh_main_spell_death_aspect_of_the_dreadknight	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_death_doom_and_darkness	True	wh_main_spell_death_doom_and_darkness	wh_main_spell_death_doom_and_darkness_upgraded	wh_type_hex	spell_previews/death/wh_main_spell_death_doom_and_darkness	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_death_doom_and_darkness_upgraded	True	wh_main_spell_death_doom_and_darkness		wh_type_hex	spell_previews/death/wh_main_spell_death_doom_and_darkness	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_death_soulblight	True	wh_main_spell_death_soulblight	wh_main_spell_death_soulblight_upgraded	wh_type_area_of_hexes	spell_previews/death/wh_main_spell_death_soulblight	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_death_soulblight_upgraded	True	wh_main_spell_death_soulblight		wh_type_area_of_hexes	spell_previews/death/wh_main_spell_death_soulblight	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_death_spirit_leech	True	wh_main_spell_death_spirit_leech	wh_main_spell_death_spirit_leech_upgraded	wh_type_direct_damage	spell_previews/death/wh_main_spell_death_spirit_leech	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_death_spirit_leech_upgraded	True	wh_main_spell_death_spirit_leech		wh_type_direct_damage	spell_previews/death/wh_main_spell_death_spirit_leech	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_death_the_fate_of_bjuna	True	wh_main_spell_death_the_fate_of_bjuna		wh_type_direct_damage	spell_previews/death/wh_main_spell_death_the_fate_of_bjuna	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_death_the_purple_sun_of_xereus	True	wh_main_spell_death_the_purple_sun_of_xereus	wh_main_spell_death_the_purple_sun_of_xereus_upgraded	wh_type_vortex	spell_previews/death/wh_main_spell_death_the_purple_sun_of_xereus	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_death_the_purple_sun_of_xereus_upgraded	True	wh_main_spell_death_the_purple_sun_of_xereus		wh_type_vortex	spell_previews/death/wh_main_spell_death_the_purple_sun_of_xereus	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_fire_cascading_fire_cloak	True	wh_main_spell_fire_cascading_fire_cloak		wh_type_augment	spell_previews/fire/wh_main_spell_fire_cascading_fire_cloak	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_fire_fireball	True	wh_main_spell_fire_fireball	wh_main_spell_fire_fireball_upgraded	wh_type_magic_missile	spell_previews/fire/wh_main_spell_fire_fireball	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_fire_fireball_upgraded	True	wh_main_spell_fire_fireball		wh_type_magic_missile	spell_previews/fire/wh_main_spell_fire_fireball	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_fire_flame_storm	True	wh_main_spell_fire_flame_storm	wh_main_spell_fire_flame_storm_upgraded	wh_type_vortex	spell_previews/fire/wh_main_spell_fire_flame_storm	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_fire_flame_storm_upgraded	True	wh_main_spell_fire_flame_storm		wh_type_vortex	spell_previews/fire/wh_main_spell_fire_flame_storm	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_fire_flaming_sword_of_rhuin	True	wh_main_spell_fire_flaming_sword_of_rhuin	wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	wh_type_area_of_augments	spell_previews/fire/wh_main_spell_fire_flaming_sword_of_rhuin	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	True	wh_main_spell_fire_flaming_sword_of_rhuin		wh_type_area_of_augments	spell_previews/fire/wh_main_spell_fire_flaming_sword_of_rhuin	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_fire_piercing_bolts_of_burning	True	wh_main_spell_fire_piercing_bolts_of_burning	wh_main_spell_fire_piercing_bolts_of_burning_upgraded	wh_type_bombardment	spell_previews/fire/wh_main_spell_fire_piercing_bolts_of_burning	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	True	wh_main_spell_fire_piercing_bolts_of_burning		wh_type_bombardment	spell_previews/fire/wh_main_spell_fire_piercing_bolts_of_burning	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_fire_the_burning_head	True	wh_main_spell_fire_the_burning_head	wh_main_spell_fire_the_burning_head_upgraded	wh_type_wind	spell_previews/fire/wh_main_spell_fire_the_burning_head	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_fire_the_burning_head_upgraded	True	wh_main_spell_fire_the_burning_head		wh_type_wind	spell_previews/fire/wh_main_spell_fire_the_burning_head	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_heavens_chain_lightning	True	wh_main_spell_heavens_chain_lightning		wh_type_vortex	spell_previews/heaven/wh_main_spell_heavens_chain_lightning	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_heavens_comet_of_casandora	True	wh_main_spell_heavens_comet_of_casandora	wh_main_spell_heavens_comet_of_casandora_upgraded	wh_type_bombardment	spell_previews/heaven/wh_main_spell_heavens_comet_of_casandora	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_heavens_comet_of_casandora_upgraded	True	wh_main_spell_heavens_comet_of_casandora		wh_type_bombardment	spell_previews/heaven/wh_main_spell_heavens_comet_of_casandora	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_heavens_curse_of_the_midnight_wind	True	wh_main_spell_heavens_curse_of_the_midnight_wind	wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	wh_type_area_of_hexes	spell_previews/heaven/wh_main_spell_heavens_curse_of_the_midnight_wind	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	True	wh_main_spell_heavens_curse_of_the_midnight_wind		wh_type_area_of_hexes	spell_previews/heaven/wh_main_spell_heavens_curse_of_the_midnight_wind	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_heavens_harmonic_convergence	True	wh_main_spell_heavens_harmonic_convergence	wh_main_spell_heavens_harmonic_convergence_upgraded	wh_type_augment	spell_previews/heaven/wh_main_spell_heavens_harmonic_convergence	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_heavens_harmonic_convergence_upgraded	True	wh_main_spell_heavens_harmonic_convergence		wh_type_augment	spell_previews/heaven/wh_main_spell_heavens_harmonic_convergence	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_heavens_urannons_thunderbolt	True	wh_main_spell_heavens_urannons_thunderbolt	wh_main_spell_heavens_urannons_thunderbolt_upgraded	wh_type_bombardment	spell_previews/heaven/wh_main_spell_heavens_urannons_thunderbolt	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_heavens_urannons_thunderbolt_upgraded	True	wh_main_spell_heavens_urannons_thunderbolt		wh_type_bombardment	spell_previews/heaven/wh_main_spell_heavens_urannons_thunderbolt	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_heavens_wind_blast	True	wh_main_spell_heavens_wind_blast	wh_main_spell_heavens_wind_blast_upgraded	wh_type_breath	spell_previews/heaven/wh_main_spell_heavens_wind_blast	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_heavens_wind_blast_upgraded	True	wh_main_spell_heavens_wind_blast		wh_type_breath	spell_previews/heaven/wh_main_spell_heavens_wind_blast	wh_main_anc_group_common	True	False	spell		False
wh_main_spell_light_banishment	True	wh_main_spell_light_banishment	wh_main_spell_light_banishment_upgraded	wh_type_vortex	spell_previews/light/wh_main_spell_light_banishment	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_light_banishment_upgraded	True	wh_main_spell_light_banishment		wh_type_vortex	spell_previews/light/wh_main_spell_light_banishment	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_light_bironas_timewarp	True	wh_main_spell_light_bironas_timewarp	wh_main_spell_light_bironas_timewarp_upgraded	wh_type_area_of_augments	spell_previews/light/wh_main_spell_light_bironas_timewarp	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_light_bironas_timewarp_upgraded	True	wh_main_spell_light_bironas_timewarp		wh_type_area_of_augments	spell_previews/light/wh_main_spell_light_bironas_timewarp	wh_main_anc_group_rare	True	False	spell		False
wh_main_spell_light_light_of_battle	True	wh_main_spell_light_light_of_battle	wh_main_spell_light_light_of_battle_upgraded	wh_type_area_of_augments	spell_previews/light/wh_main_spell_light_light_of_battle	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_light_light_of_battle_upgraded	True	wh_main_spell_light_light_of_battle		wh_type_area_of_augments	spell_previews/light/wh_main_spell_light_light_of_battle	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_light_net_of_amyntok	True	wh_main_spell_light_net_of_amyntok	wh_main_spell_light_net_of_amyntok_upgraded	wh_type_hex	spell_previews/light/wh_main_spell_light_net_of_amyntok	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_light_net_of_amyntok_upgraded	True	wh_main_spell_light_net_of_amyntok		wh_type_area_of_hexes	spell_previews/light/wh_main_spell_light_net_of_amyntok	wh_main_anc_group_uncommon	True	False	spell		False
wh_main_spell_light_phas_protection	True	wh_main_spell_light_phas_protection	wh_main_spell_light_phas_protection_upgraded	wh_type_augment	spell_previews/light/wh_main_spell_light_phas_protection	wh_main_anc_group_common	True	False	spell		False
