special_ability_phases_tables
35
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	heal_amount	damage_chance	damage_amount	max_damaged_entites	heal_amount_duplicate	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group
14	negative	wh2_main_item_abilities_blood_statuette_of_spite		False	False	False	0	0	0	1	0	0.18	6	9	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	False	True	True	0	
36	positive	wh2_main_item_abilities_book_of_hoeth		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.3	0	False	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	-1	False	True	True	0	
18	negative	wh2_main_item_abilities_cube_of_darkness		False	False	False	0	0	0	0	0	0	0	-1	0	False	-0.15	0	False	0		wh2_main_generic_debuff_wom_banner	wh_ability_negative_one_shot	-1	False	True	True	0	
28	positive	wh2_main_item_abilities_dragonhorn		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
44	positive	wh2_main_item_abilities_pearl_of_infinite_bleakness		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale	wh_ability_positive	-1	False	True	True	0	
20	negative	wh2_main_item_abilities_plaque_of_dominion		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_morale	wh2_main_ability_plaque_of_dominion	-1	False	True	True	0	
31	negative	wh2_main_item_abilities_rival_hide_talisman		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack	wh_ability_negative	-1	False	True	True	0	
11	negative	wh2_main_item_abilities_rod_of_corruption		False	False	False	0	0	0	0.5	0	0.15	6	9	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	False	True	True	0	
32	negative	wh2_main_item_abilities_scroll_of_hoeth		False	False	False	0	0	30	0	0	0	0	-1	0	False	-0.15	0	False	0		wh2_main_generic_debuff_wom_banner	wh_ability_negative_banner	-1	False	True	True	0	
15	positive	wh2_main_item_abilities_scrying_stone		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_ward_save_all	wh2_main_ability_scrying_stone	-1	False	True	True	0	
33	positive	wh2_main_item_abilities_skalm		False	False	False	0	0	0	0.5	24	0	0	-1	24	False	0	0	False	0		wh_main_generic_hp_regen	wh_ability_positive	-1	False	True	True	0	
47	positive	wh2_main_item_abilities_skavenbrew		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
44	positive	wh2_main_item_abilities_starwood_staff		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	20	False	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	-1	False	True	True	0	
67	positive	wh2_main_item_abilities_talisman_of_loec		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
44	positive	wh2_main_item_abilities_the_bane_shield		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True	0	
18	positive	wh2_main_item_abilities_the_guiding_eye		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
20	positive	wh2_main_item_abilities_the_horn_of_kygor		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
15	negative	wh2_main_item_abilities_the_liber_bubonicus		False	False	False	0	0	0	1	0	0.5	144	1	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	False	True	True	0	
16	negative	wh2_main_item_abilities_the_tricksters_pendant		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack	wh_ability_negative	-1	False	True	True	0	
31	negative	wh2_main_item_abilities_the_vortex_shard		False	False	False	0	0	0	0	0	0	0	-1	0	False	-0.3	0	False	0		wh2_main_generic_debuff_wom_banner	wh_ability_negative_banner	-1	False	True	True	0	
29	negative	wh2_main_item_abilities_warpstorm_scroll		False	False	False	0	0	0	2	0	0.33	40	4	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	False	True	True	0	
57	positive	wh2_main_item_abilities_worlds_edge_armour		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True	0	
-1	positive	wh2_main_item_passive_blessed_tome		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_circlet_of_iron		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_curse_charm_of_tepok		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_darkstar_cloak		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.06	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_diamond_guardian_phoenix		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_magic_passive		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_enchanted_spyglass		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_missile_passive		-1	False	True	True	0	
1.1	positive	wh2_main_item_passive_heart_of_averlorn		False	False	False	0	0	0	1	1872	0	0	-1	1872	False	0	0	False	0		wh2_main_unit_passive_rebirth		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_loremasters_cloak		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_magic_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_pipes_of_piebald		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_portents_of_verminous_doom		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_morale_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_ring_of_hotek		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_ruby_guardian_phoenix		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_missile_passive		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_sacred_incense		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_ward_save_missile_passive		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_sapphire_guardian_phoenix		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_magic_passive		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_shadow_magnet_trinket		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_shield_of_distraction		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_shield_of_ghrond		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_sunburst_standard_of_hexoatl		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_supreme_spellshield		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	-6	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
1.1	positive	wh2_main_item_passive_the_book_of_the_phoenix		False	False	False	0	0	0	1	624	0	0	-1	624	False	0	0	False	0		wh2_main_unit_passive_rebirth		-1	False	True	True	0	
-1	positive	wh2_main_item_passive_war_drum_of_xahutec		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_attack_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_warp_shard_armour		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence_passive		-1	False	True	True	0	
-1	negative	wh2_main_item_passive_warpstone_armour		False	False	False	0	0	0	1	0	0.15	2	9	0	False	0	0	False	0		wh_main_hero_abilities_accusation		-1	False	True	True	0	
28	positive	wh2_main_lord_abilities_feint_and_reposte		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
9	positive	wh2_main_lord_abilities_potion_of_charoi		False	False	False	0	0	30	0.5	24	0	0	-1	24	False	0	0	False	0		wh2_main_abilities_potion_of_charoi	wh_ability_positive	-1	False	True	True	0	
20	positive	wh2_main_lord_abilities_sacred_spawning_of_xhotl		False	False	False	-0.18	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_all	wh2_main_ability_amulet_of_itzl	-1	False	True	True	0	
36	negative	wh2_main_lord_abilities_trophy_heads		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack	wh_ability_negative	-1	False	True	True	0	
-1	negative	wh2_main_lord_passive_enchanting_beauty		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_main_lord_passive_glamour_of_hoeth		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive		-1	False	True	True	0	
-1	positive	wh2_main_lord_passive_kindle_the_fury		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_main_lord_passive_strength_through_spite		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
8	negative	wh2_main_lore_passive_musk_of_fear		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
10	negative	wh2_main_lore_passive_plague_rash		False	False	False	0.05	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
9	positive	wh2_main_lore_passive_shield_of_saphery		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
18	negative	wh2_main_lore_passive_spiteful_conjuration		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
18	positive	wh2_main_mount_abilities_unholy_clamour		False	False	False	-0.18	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh2_ability_unholy_clamour	-1	False	True	True	0	
-1	negative	wh2_main_mount_passive_billowing_death		False	False	False	0	0	0	1	0	1	3	5	0	False	0	0	False	0		wh2_main_mount_passive_billowing_death		-1	False	True	True	0	
-1	positive	wh2_main_mount_passive_wall_of_unholy_sound		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
30	positive	wh2_main_spell_bound_black_staff		False	False	False	0	0	0	3	0	0.75	50	1	0	False	0.3	20	False	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	-1	False	True	True	0	
19	positive	wh2_main_spell_bound_embers_of_the_phoenix		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	True	10		wh_main_spell_fire_flaming_sword_of_rhuin	wh_ability_positive	-1	False	True	True	0	
10	positive	wh2_main_spell_bound_radiant_gem_of_hoeth		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh2_main_spell_high_magic_apothesis	wh2_main_spell_high_magic_apotheosis	-1	False	True	True	0	
22	negative	wh2_main_spell_bound_ring_of_corin		False	False	False	0	0	30	2	0	0.5	144	1	0	False	0	0	False	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1	False	True	True	0	
22	positive	wh2_main_spell_bound_the_seerstaff_of_saphery		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1	False	True	True	0	
31	negative	wh2_main_spell_bound_whip_of_agony		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_spell_dark_magic_word_of_pain	wh_main_spell_dark_magic_word_of_pain	-1	False	True	True	0	
20	negative	wh2_main_spell_dark_magic_chillwind		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	True	0	
20	negative	wh2_main_spell_dark_magic_chillwind_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	True	0	
30	positive	wh2_main_spell_dark_magic_power_of_darkness		False	False	False	0	0	0	3	0	0.75	50	1	0	False	0.6	30	False	0		wh2_main_spell_dark_magic_power_of_darkness	wh_main_spell_dark_magic_power_of_darkness	-1	False	True	True	0	
12	negative	wh2_main_spell_dark_magic_soul_stealer		False	False	False	0	0	0	2	0	0.5	144	1	0	False	0	0	False	0		wh2_main_spell_dark_magic_soul_stealer	wh_main_spell_dark_magic_soul_stealer	-1	False	True	True	0	
12	positive	wh2_main_spell_dark_magic_soul_stealer_miscast		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0				-1	False	True	False	0	
40	negative	wh2_main_spell_dark_magic_word_of_pain		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_spell_dark_magic_word_of_pain	wh_main_spell_dark_magic_word_of_pain	-1	False	True	True	0	
40	negative	wh2_main_spell_dark_magic_word_of_pain_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_spell_dark_magic_word_of_pain	wh_main_spell_dark_magic_word_of_pain	-1	False	True	True	0	
10	positive	wh2_main_spell_high_magic_apotheosis		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh2_main_spell_high_magic_apothesis	wh2_main_spell_high_magic_apotheosis	-1	False	True	True	0	
22	negative	wh2_main_spell_high_magic_arcane_unforging		False	False	False	0	0	30	2	0	0.5	144	1	0	False	0	0	False	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1	False	True	True	0	
22	negative	wh2_main_spell_high_magic_arcane_unforging_upgraded		False	False	False	0	0	45	2	0	0.5	144	1	0	False	0	0	False	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1	False	True	True	0	
29	positive	wh2_main_spell_high_magic_hand_of_glory		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1	False	True	True	0	
29	positive	wh2_main_spell_high_magic_hand_of_glory_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1	False	True	True	0	
11	negative	wh2_main_spell_high_magic_tempest		False	False	False	0	0	0	1	0	1	40	2	0	False	0	0	False	0		wh2_main_spell_high_magic_tempest		-1	False	False	True	0	
22	negative	wh2_main_spell_high_magic_tempest_upgraded		False	False	False	0	0	0	1	0	1	40	2	0	False	0	0	False	0		wh2_main_spell_high_magic_tempest		-1	False	False	True	0	
22	positive	wh2_main_spell_plague_bless_with_filth		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_main_unit_contact_poison	wh2_main_spell_plague_bless_with_filth	wh2_main_spell_plague_bless_with_filth	-1	False	True	True	0	
44	positive	wh2_main_spell_plague_bless_with_filth_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_main_unit_contact_poison	wh2_main_spell_plague_bless_with_filth	wh2_main_spell_plague_bless_with_filth	-1	False	True	True	0	
50	negative	wh2_main_spell_plague_wither		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_plague_wither	wh2_main_spell_plague_wither	-1	False	True	True	0	
50	negative	wh2_main_spell_plague_wither_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_plague_wither	wh2_main_spell_plague_wither	-1	False	True	True	0	
28	positive	wh2_main_spell_ruin_death_frenzy		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_ruin_death_frenzy	wh_main_spell_ruin_death_frenzy	-1	False	True	True	0	
14	negative	wh2_main_spell_ruin_howling_warpgale		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_ruin_howling_warpgale	wh_main_spell_ruin_howling_warpgale	-1	False	True	True	0	
28	negative	wh2_main_spell_ruin_howling_warpgale_upgraded		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_ruin_howling_warpgale	wh_main_spell_ruin_howling_warpgale	-1	False	True	True	0	
25	positive	wh2_main_spell_ruin_skitterleap		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_ruin_skitterleap	wh2_dlc14_spell_stealth_skitterleap	-1	False	True	True	0	
25	positive	wh2_main_spell_ruin_skitterleap_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_ruin_skitterleap	wh2_dlc14_spell_stealth_skitterleap	-1	False	True	True	0	
67	positive	wh2_main_unit_abilities_concealment_bombs		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_unit_abilities_concealment_bombs	wh2_main_unit_abilities_concealment_bombs	-1	False	True	True	0	
62	positive	wh2_main_unit_abilities_fury_of_khaine		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
-1	positive	wh2_main_unit_abilities_hidden_blade		False	False	False	0	0	0	1	0	0	0	0	0	False	0	0	False	0				-1	True	True	True	0	
26	positive	wh2_main_unit_abilities_revivification_crystal		False	False	False	0	0	0	0.5	12	0	0	-1	12	True	0	0	False	0		wh_main_spell_vampires_invocation_of_nehek	wh_ability_positive	-1	False	True	True	0	
1	positive	wh2_main_unit_contact_healing_heavy		True	False	False	0	0	0	1	960	0	0	-1	960	False	0	0	False	0		wh_main_generic_hp_regen_passive		10	False	True	False	0	
1	positive	wh2_main_unit_contact_healing_light		False	False	False	0	0	0	1	240	0	0	-1	240	False	0	0	False	0		wh_main_generic_hp_regen_passive		5	False	True	False	0	
3	negative	wh2_main_unit_contact_kill_self		False	False	False	0	0	0	0.5	0	1	1000	-1	0	False	0	0	False	0				-1	False	True	False	0	
20	negative	wh2_main_unit_contact_noxious_breath		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
10	negative	wh2_main_unit_contact_plague_monk_censer_morale		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	True	0	
3	negative	wh2_main_unit_contact_souls		False	False	False	0	0	0	0.5	0	0.18	6	18	0	False	0	0	False	0		wh_main_unit_contact_souls	wh2_main_spell_high_magic_soul_quench_tail	-1	True	False	True	0	
35	negative	wh2_main_unit_contact_weeping_blade		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_unit_contact_weeping_blade		-1	False	False	True	0	
15	negative	wh2_main_unit_contact_witch_elf_poison		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
1	positive	wh2_main_unit_passive_another_takes_its_place		False	False	False	0	0	0	1	568	0	0	-1	568	False	0	0	False	0		wh2_main_unit_passive_another_takes_its_place		-1	False	True	True	0	
-1	positive	wh2_main_unit_passive_attuned_to_magic		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	True	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	negative	wh2_main_unit_passive_blizzard_aura		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_main_unit_passive_bloodshield_of_khaine		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
-1	positive	wh2_main_unit_passive_martial_mastery		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	positive	wh2_main_unit_passive_martial_prowess		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
-1	negative	wh2_main_unit_passive_primal_instincts		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
2	positive	wh2_main_unit_passive_rebirth	rebirth	False	False	False	0	0	0	1	1248	0	0	-1	1248	False	0	0	False	0		wh2_main_unit_passive_rebirth		-1	False	True	True	0	
1	positive	wh2_main_unit_passive_rebirth_buffer		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
0.5	negative	wh2_main_unit_passive_rebirth_miscast		False	False	False	0	0	0	0.1	0	1	1248	1	0	False	0	0	False	0		wh2_main_rebirth_miscast		-1	False	True	False	0	
-1	positive	wh2_main_unit_passive_scurry_away		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_generic_buff_speed_passive		-1	False	True	True	0	
-1	negative	wh2_main_unit_passive_snare_net		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence_passive		-1	False	True	True	0	
-1	positive	wh2_main_unit_passive_strength_in_numbers		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
2	positive	wh2_main_unit_passive_too_horrible_to_die		False	False	False	0	0	0	1	1248	0	0	-1	1248	False	0	0	False	0		wh2_main_unit_passive_rebirth		-1	False	True	True	0	
32	negative	wh2_main_unit_passive_unbinding_clanrats		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_bound_entity_energy_rat	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
32	negative	wh2_main_unit_passive_unbinding_clanrats_small		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_bound_entity_energy_rat	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
43	negative	wh2_main_unit_passive_unbinding_great_eagle		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_bound_entity_energy_eagle	wh2_dlc13_ability_summon_unbinding_generic_large_phase_01	-1	False	True	True	0	
38	negative	wh2_main_unit_passive_unbinding_plague_monks		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
64	negative	wh2_main_unit_passive_unbinding_skaven_slaves		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
85	negative	wh2_main_unit_passive_unbinding_skink_priest		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
36	positive	wh2_main_weapon_abilities_dwarf_gouger		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
38	positive	wh2_main_weapon_abilities_hydra_blade		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
30	positive	wh2_main_weapon_abilities_sword_of_teclis		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.3	20	False	0		wh2_main_generic_buff_wom_banner		-1	False	True	True	0	
17	negative	wh2_main_weapon_abilities_web_of_shadows		False	False	False	0	0	0	2	0	0.5	144	1	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	False	True	True	0	
7	negative	wh2_main_weapon_bound_winged_staff		False	False	False	0	0	0	1	0	0.15	18	6	0	False	0	0	False	0		wh_dlc03_spell_beast_flock_of_doom	wh_dlc03_spell_beasts_flock_of_doom	-1	False	True	True	0	
-1	negative	wh2_main_weapon_passive_chillblade		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
15	negative	wh2_main_weapon_passive_destroyer		False	False	False	0	0	15	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		90	False	True	True	0	
-1	negative	wh2_main_weapon_passive_heartrender_and_the_darksword		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
22	positive	wh2_pro08_character_abilities_gotrek_doom		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True	0	
22	positive	wh2_pro08_character_abilities_helping_hand		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
-1	positive	wh2_pro08_character_passive_blood_oath		False	False	False	0	0	0	0.5	4	0	0	0	4	False	0	0	False	0				-1	False	True	True	0	
1	positive	wh2_pro08_character_passive_heroic_fortitude		False	False	False	0	0	0	1	0	0	0	0	0	False	0	0	False	0		wh2_main_unit_passive_rebirth		-1	False	True	True	0	
2	positive	wh2_pro08_character_passive_heroic_fortitude_miscast		False	False	False	0	0	0	0.5	312	0	0	0	312	False	0	0	False	0				-1	False	True	False	0	
10	negative	wh2_pro08_unit_contact_dampen		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
28	positive	wh2_pro08_weapon_abilities_karaghul		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	1		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
36	positive	wh2_pro08_weapon_abilities_rune_axe_of_gotrek		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh2_pro08_unit_contact_dampen	wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
-1	positive	wh_dlc01_banner_passive_blasted_standard		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
-1	positive	wh_dlc01_item_passive_helm_of_many_eyes		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_defence_attack_passive		-1	False	True	True	0	
-1	positive	wh_dlc01_item_passive_the_crown_of_domination		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True	0	
56	negative	wh_dlc01_unit_passive_unbinding_chaos_spawn		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_large_phase_01	-1	False	True	True	0	
