effect_bonus_value_ids_unit_sets_tables
0
bonus_value_id	effect	unit_set
cost_mod	wh2_main_effect_tech_recruitment_cost_reduction_wef_eagles_warhawks	wef_dlc05_great_eagles
cost_mod	wh2_main_effect_tech_recruitment_cost_reduction_wef_eagles_warhawks	wef_dlc05_hawk_riders
cost_mod	wh2_main_effect_tech_recruitment_cost_reduction_wef_gladeguard_gladeriders	wef_dlc05_glade_guard
cost_mod	wh2_main_effect_tech_recruitment_cost_reduction_wef_gladeguard_gladeriders	wef_dlc05_glade_riders
unit_xp_mod	wh2_main_effect_tech_unit_xp_increase_hef_eagles	hef_eagles
unit_xp_mod	wh2_main_effect_tech_unit_xp_increase_wef_eagles_warhawks	wef_dlc05_great_eagles
unit_xp_mod	wh2_main_effect_tech_unit_xp_increase_wef_eagles_warhawks	wef_dlc05_hawk_riders
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_black_orcs_global	grn_black_orcs
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_blood_knights	vmp_blood_knights
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_blackguard_global	def_blackguard
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_blackguard	def_blackguard
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_coldones_chariots	def_coldonechariots
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_coldones_chariots	def_coldoneknights
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_coldones	def_coldonechariots
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_coldones	def_coldoneknights
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_corsairs_shades_darkriders	def_corsairs
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_corsairs_shades_darkriders	def_darkriders
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_corsairs_shades_darkriders	def_shades
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_corsairs	def_corsairs
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_darkriders	def_darkriders
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_darkshards	def_crossbowmen
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_executioners	def_executioners
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_harpy_hydra	def_harpies
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_harpy_hydra	def_hydra
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_harpy_hydra	def_kharibdyss
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_militia	def_crossbowmen
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_militia	def_spearmen
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_militia	def_swordmen
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_def_shades	def_shades
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_archers	hef_archers
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_chariots_global	hef_chariots
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_chariots	hef_chariots
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_eagles_phoenix_dragons	hef_dragons
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_eagles_phoenix_dragons	hef_eagles
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_eagles_phoenix_dragons	hef_phoenix
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_eagles_phoenix_dragons	wh2_dlc15_hef_war_lions
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_lions_phoenixg_swordm_dragonp	hef_dragonprince
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_lions_phoenixg_swordm_dragonp	hef_phoenixguard
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_lions_phoenixg_swordm_dragonp	hef_swordmasters
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_lions_phoenixg_swordm_dragonp	hef_whitelions
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_lions_swordmaster_phoenixguard_dragonprince	hef_dragonprince
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_lions_swordmaster_phoenixguard_dragonprince	hef_phoenixguard
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_lions_swordmaster_phoenixguard_dragonprince	hef_sisters_of_avelorn
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_lions_swordmaster_phoenixguard_dragonprince	hef_swordmasters
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_lions_swordmaster_phoenixguard_dragonprince	hef_whitelions
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_reavers	hef_reavers
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_sea_guard	hef_seaguard
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_silverhelm_chariots	hef_chariots
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_silverhelm_chariots	hef_shadow_warriors
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_silverhelm_chariots	hef_silverhelms
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_spearmen_archers	hef_archers
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_spearmen_archers	hef_spearmen
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_spearmen_archers	wh2_dlc15_hef_rangers
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_hef_swordmasters	hef_swordmasters
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_lzd_bastiladon_stegadon_carnosur_dread_saurian	lzd_bastilidon
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_lzd_bastiladon_stegadon_carnosur_dread_saurian	lzd_carnosaur
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_lzd_bastiladon_stegadon_carnosur_dread_saurian	lzd_dread_saurians
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_lzd_bastiladon_stegadon_carnosur_dread_saurian	lzd_salamander_ancients
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_lzd_bastiladon_stegadon_carnosur_dread_saurian	lzd_stegadon
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_clanrats	skv_clanrats
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_nightrunner_gutterrunner	skv_gutterrunners
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_nightrunner_gutterrunner	skv_nightrunners
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_plagueclaw_warplightning_doomwheel	skv_artillery
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_plagueclaw_warplightning_doomwheel	skv_doomwheel
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_plagueclaw_warplightning_doomwheel	wh2_dlc12_skv_doomflayers
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_ratogres_hellpit_global	skv_hellpit_abomination
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_ratogres_hellpit_global	skv_ratogres
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_ratogres_hellpit	skv_hellpit_abomination
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_ratogres_hellpit	skv_ratogres
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_slavenslave_clanrats	skv_clanrats
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_slavenslave_clanrats	skv_slaves
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_stormvermin_deathrunners_triads	skv_deathrunners
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_stormvermin_deathrunners_triads	skv_dlc14_triads
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_stormvermin_deathrunners_triads	skv_stormvermin
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_stormvermin	skv_stormvermin
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_skv_weaponteams	skv_weaponteams
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_wef_gladeguard_gladeriders	wef_dlc05_glade_guard
unit_xp_mod	wh2_main_effect_tech_unit_xp_levels_wef_gladeguard_gladeriders	wef_dlc05_glade_riders
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_beasts	def_beasts
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_beasts	wh2_dlc14_def_medusa
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_coldones	def_coldonechariots
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_coldones	def_coldoneknights
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_corsairs	def_corsairs
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_militia	def_crossbowmen
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_militia	def_spearmen
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_militia	def_swordmen
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_shades_darkriders_scourgerunners	def_darkriders
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_shades_darkriders_scourgerunners	def_doomfire_warlocks
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_shades_darkriders_scourgerunners	def_shades
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_shades_darkriders_scourgerunners	wh2_dlc14_def_scourgerunner_chariots
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_def_witchelves	def_witchelves
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	lzd_bastilidon
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	lzd_carnosaur
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	lzd_coldones
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	lzd_dread_saurians
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	lzd_salamander_ancients
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	lzd_salamander_razordon_hunting_packs
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	lzd_stegadon
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	lzd_terradon_ripperdactyl
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_saurus	lzd_saurus
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_saurus	lzd_templeguard
upkeep_mod	wh2_main_effect_tech_upkeep_cost_reduction_lzd_skinks	lzd_skinks
cost_mod	wh2_main_effect_tech_upkeep_reduction_blood_knights	vmp_blood_knights
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_def_darkshards	def_crossbowmen
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_dwf_gyros	dwf_gyros
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_great_eagles_warhawks	wef_dlc05_great_eagles
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_great_eagles_warhawks	wef_dlc05_hawk_riders
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_archers_seaguard_reavers	hef_archers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_archers_seaguard_reavers	hef_reavers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_archers_seaguard_reavers	hef_seaguard
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_archers	hef_archers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_chariots_boltthrowers	hef_boltthrower
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_chariots_boltthrowers	hef_chariots
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_chariots	hef_chariots
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_dragonprinces	hef_dragonprince
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_dragons	hef_dragons
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_eagles_phoenix	hef_eagles
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_eagles_phoenix	hef_phoenix
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_eagles_phoenix	wh2_dlc15_hef_war_lions
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_lions_swordm_phoenixg_dragonp	hef_dragonprince
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_lions_swordm_phoenixg_dragonp	hef_phoenixguard
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_lions_swordm_phoenixg_dragonp	hef_swordmasters
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_lions_swordm_phoenixg_dragonp	hef_whitelions
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_phoenixg	hef_phoenixguard
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_reavers	hef_reavers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_seaguard	hef_seaguard
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_silverhelms_chariots	hef_chariots
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_silverhelms_chariots	hef_silverhelms
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spearmen_archer	hef_archers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spearmen_archer	hef_spearmen
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spearmen_archer	wh2_dlc15_hef_rangers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spears_archers	hef_archers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spears_archers	hef_spearmen
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spears_archers	wh2_dlc15_hef_rangers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_swordmasters_whitelions	hef_swordmasters
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_swordmasters_whitelions	hef_whitelions
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_swordmasters	hef_swordmasters
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_whitelions	hef_chracian_units
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_artillery	skv_artillery
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_clanrats	skv_clanrats
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_clanrats
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_gutterrunners
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_nightrunners
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_slaves
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_weaponteams
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_nightrunner_gutterrunners	skv_gutterrunners
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_nightrunner_gutterrunners	skv_nightrunners
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plagueclaw_warplightning_doomwheel	skv_artillery
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plagueclaw_warplightning_doomwheel	skv_doomwheel
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plagueclaw_warplightning_doomwheel	wh2_dlc12_skv_doomflayers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plaguemonks__plagueclaw_global	skv_plagueclaw
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plaguemonks__plagueclaw_global	skv_plaguemonks
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plaguemonks_plagueclaw	skv_plagueclaw
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plaguemonks_plagueclaw	skv_plaguemonks
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_ratogres_hellpit	skv_hellpit_abomination
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_ratogres_hellpit	skv_ratogres
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_skavenslave_clanrats	skv_clanrats
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_skavenslave_clanrats	skv_slaves
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_slaves	skv_slaves
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_weaponteams	skv_weaponteams
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_wef_gladeguard_gladeriders	wef_dlc05_glade_guard
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_wef_gladeguard_gladeriders	wef_dlc05_glade_riders
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_all_tmb_hierotitan	wh2_dlc09_tmb_mon_heirotitan_0
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_brt_damsels_prophetess	wh_main_brt_cha_damsel_prophetess
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_brt_paladins	dlc07_brt_grail_knights_guardians
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_brt_paladins	dlc07_brt_paladins
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_brt_paladins	dlc14_brt_henri_le_massif
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_def_blackdragon	def_dragons
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_def_dreadknights	def_dreadknights
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_def_executioners	def_executioners
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_def_witch_elves	def_witchelves_and_sisters_of_slaughter
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_hef_dragon_princes	hef_dragonprince
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_hef_phoenix_guard	hef_phoenixguard
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_hef_phoenix	hef_phoenix
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_infantry	infantry_units
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_lzd_bastiladon	lzd_bastilidon
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_missile_infantry	infantry_units_missile
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_saurus_templeguard	lzd_saurus
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_saurus_templeguard	lzd_templeguard
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_skv_clanrats_stormvermin	skv_stormvermin_clanrats
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_tmb_tombguard_hierotitan	wh2_dlc09_tmb_mon_heirotitan_0
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_tmb_tombguard_hierotitan	wh2_dlc09_tmb_tomb_guard
armour_mod	wh2_main_effect_trait_armour_increase_def_blackguard	def_blackguard
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_def_executioners	def_executioners
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_chariot	hef_chariots
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_dragons	hef_dragons
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_dragonprince
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_phoenixguard
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_reavers
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_seaguard
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_shadow_warriors
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_sisters_of_avelorn
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_spearmen_archers_silverhelms
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_swordmasters
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_whitelions
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_phoenix	hef_phoenix
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_swordmasters	hef_swordmasters
missile_damage_ap_mod_mult	wh2_main_effect_unit_black_ark_missile_damage	black_ark
missile_damage_mod_mult	wh2_main_effect_unit_black_ark_missile_damage	black_ark
unit_damage_resistance_all_mod	wh2_main_effect_unit_black_ark_ward_save	black_ark
morale	wh2_main_effect_unit_stat_mod_battle_morale_increase_def_bleakswords_dreadspears_darkshsld	def_darkshards_shields
morale	wh2_main_effect_unit_stat_mod_battle_morale_increase_def_bleakswords_dreadspears_darkshsld	def_spearmen
morale	wh2_main_effect_unit_stat_mod_battle_morale_increase_def_bleakswords_dreadspears_darkshsld	def_swordmen
unit_damage_resistance_magic_mod	wh2_main_effect_unit_stat_mod_ward_save_magic_all_units	all_units
unit_damage_resistance_physical_mod	wh2_main_effect_unit_stat_mod_ward_save_physical_def_bleakswords_dreadspears_darkshsld	def_darkshards_shields
unit_damage_resistance_physical_mod	wh2_main_effect_unit_stat_mod_ward_save_physical_def_bleakswords_dreadspears_darkshsld	def_spearmen
unit_damage_resistance_physical_mod	wh2_main_effect_unit_stat_mod_ward_save_physical_def_bleakswords_dreadspears_darkshsld	def_swordmen
upkeep_mod	wh2_main_effect_upkeep_cost_reduction_lzd_beasts	lzd_beasts
upkeep_mod	wh2_main_effect_upkeep_reduction_hef_spearmen_archers_silverhelms	hef_spearmen_archers_silverhelms
upkeep_mod	wh2_main_effect_upkeep_reduction_lzd_saurus_coldones	lzd_saurus_coldones
upkeep_mod	wh2_main_effect_upkeep_reduction_lzd_temple_guard	lzd_templeguard
upkeep_mod	wh2_main_effect_upkeep_reduction_malekith_witch_king	def_black_council
upkeep_mod	wh2_main_effect_upkeep_reduction_skv_plague_units	skv_plague_all
armour_mod	wh2_main_spawning_blessed_bastiladon_armour	wh2_main_lzd_mon_bastiladon_blessed_2
missile_damage_ap_mod_mult	wh2_main_spawning_blessed_bastiladon_missile_damage	wh2_main_lzd_mon_bastiladon_blessed_2
missile_damage_mod_mult	wh2_main_spawning_blessed_bastiladon_missile_damage	wh2_main_lzd_mon_bastiladon_blessed_2
charge_add	wh2_main_spawning_blessed_carnosaur_charge_bonus	wh2_main_lzd_mon_carnosaur_blessed_0
melee_attack_mod	wh2_main_spawning_blessed_carnosaur_melee_attack	wh2_main_lzd_mon_carnosaur_blessed_0
mod_land_movement_battle	wh2_main_spawning_blessed_carnosaur_speed	wh2_main_lzd_mon_carnosaur_blessed_0
missile_damage_ap_mod_mult	wh2_main_spawning_blessed_chameleon_skinks_missile_damage	wh2_main_lzd_inf_chameleon_skinks_blessed_0
missile_damage_mod_mult	wh2_main_spawning_blessed_chameleon_skinks_missile_damage	wh2_main_lzd_inf_chameleon_skinks_blessed_0
range_mod	wh2_main_spawning_blessed_chameleon_skinks_missile_range	wh2_main_lzd_inf_chameleon_skinks_blessed_0
armour_mod	wh2_main_spawning_blessed_cold_one_riders_armour	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
charge_add	wh2_main_spawning_blessed_cold_one_riders_charge_bonus	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
melee_attack_mod	wh2_main_spawning_blessed_cold_one_riders_melee_attack	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
melee_attack_mod	wh2_main_spawning_blessed_horned_ones_melee_attack	wh2_main_lzd_cav_horned_ones_blessed_0
melee_defence_mod	wh2_main_spawning_blessed_horned_ones_melee_defence	wh2_main_lzd_cav_horned_ones_blessed_0
charge_add	wh2_main_spawning_blessed_kroxigors_charge_bonus	wh2_main_lzd_mon_kroxigors_blessed
armour_mod	wh2_main_spawning_blessed_saurus_guard_armour	wh2_main_lzd_inf_saurus_spearmen_blessed_1
melee_defence_mod	wh2_main_spawning_blessed_saurus_guard_melee_defence	wh2_main_lzd_inf_saurus_spearmen_blessed_1
melee_damage_ap_mod_add	wh2_main_spawning_blessed_saurus_warriors_ap_damage	wh2_main_lzd_inf_saurus_warriors_blessed_1
charge_add	wh2_main_spawning_blessed_saurus_warriors_charge_bonus	wh2_main_lzd_inf_saurus_warriors_blessed_1
melee_attack_mod	wh2_main_spawning_blessed_saurus_warriors_melee_attack	wh2_main_lzd_inf_saurus_warriors_blessed_1
morale	wh2_main_spawning_blessed_skink_skirmishers_leadership	wh2_main_lzd_inf_skink_skirmishers_blessed_0
mod_land_movement_battle	wh2_main_spawning_blessed_skink_skirmishers_speed	wh2_main_lzd_inf_skink_skirmishers_blessed_0
ammo_mod	wh2_main_spawning_blessed_stegadon_ammo	wh2_main_lzd_mon_stegadon_blessed_1
range_mod	wh2_main_spawning_blessed_stegadon_missile_range	wh2_main_lzd_mon_stegadon_blessed_1
armour_mod	wh2_main_spawning_blessed_temple_guard_armour	wh2_main_lzd_inf_temple_guards_blessed
melee_defence_mod	wh2_main_spawning_blessed_temple_guard_melee_defence	wh2_main_lzd_inf_temple_guards_blessed
ammo_mod	wh2_main_spawning_blessed_terradon_riders_ammo	wh2_main_lzd_cav_terradon_riders_blessed_1
mod_land_movement_battle	wh2_main_spawning_blessed_terradon_riders_movement_speed	wh2_main_lzd_cav_terradon_riders_blessed_1
melee_damage_mod_add	wh_dlc02_weapon_carnage	all_units
ammo_mod	wh_dlc03_best_cygor_ammo	bst_dlc03_cygors
reload	wh_dlc03_best_cygor_fire_rate	bst_dlc03_cygors
melee_attack_mod	wh_dlc03_bst_effect_skill_melee_attack_increase_spawn	chs_spawns
melee_damage_mod_add	wh_dlc03_bst_effect_skill_melee_damage_increase_spawn	chs_spawns
melee_attack_mod	wh_dlc03_effect_battle_attack_increase_khazrak	bst_dlc03_khazrak
melee_defence_mod	wh_dlc03_effect_battle_defence_increase_khazrak	bst_dlc03_khazrak
morale	wh_dlc03_effect_battle_morale_increase_khazrak	bst_dlc03_khazrak
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_beastmen_giants	bst_giants
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_centigors	bst_dlc03_centigors
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_chaos_warhounds	bst_dlc03_chaos_warhounds
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_gors	bst_dlc03_gors
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_minotaurs	bst_dlc03_minotaurs
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_razorgors	bst_dlc03_razorgors
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_ungors	bst_dlc03_ungors
charge_add	wh_dlc03_effect_charge_bonus_bestigors	bst_dlc03_bestigors
charge_add	wh_dlc03_effect_charge_for_ungors	bst_dlc03_ungors
missile_damage_ap_mod_mult	wh_dlc03_effect_force_army_battle_missile_damage	missile_units
missile_damage_mod_mult	wh_dlc03_effect_force_army_battle_missile_damage	missile_units
unit_damage_resistance_magic_mod	wh_dlc03_effect_force_ward_save_magic_spawn	chs_spawns
unit_damage_resistance_missile_mod	wh_dlc03_effect_force_ward_save_missile_spawn	chs_spawns
general_aoe_morale_effect_mod	wh_dlc03_effect_khazrak_stat_mod_personal_aura_morale_effect	bst_dlc03_khazrak
general_aoe_mod	wh_dlc03_effect_khazrak_stat_mod_personal_aura_size	bst_dlc03_khazrak
recruit_time_mod	wh_dlc03_effect_lord_recruitment_duration_bestigors	bst_dlc03_bestigors
