unit_set_to_unit_junctions_tables
0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
False				wh2_dlc15_grn_mon_stone_trolls_0	wh2_dlc11_grn_trolls_giant_arachnarok
False				wh_dlc06_grn_mon_venom_queen_0	wh2_dlc11_grn_trolls_giant_arachnarok
False				wh_dlc15_grn_mon_arachnarok_spider_waaagh_0	wh2_dlc11_grn_trolls_giant_arachnarok
False				wh_main_grn_mon_arachnarok_spider_0	wh2_dlc11_grn_trolls_giant_arachnarok
False				wh_main_grn_mon_giant	wh2_dlc11_grn_trolls_giant_arachnarok
False				wh_main_grn_mon_trolls	wh2_dlc11_grn_trolls_giant_arachnarok
False				wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
False				wh_dlc06_grn_cav_deff_creepers_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
False				wh_dlc06_grn_cav_durkits_squigs_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
False				wh_dlc06_grn_cav_mogrubbs_marauders_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
False				wh_dlc06_grn_cav_moon_howlers_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
False				wh_dlc06_grn_cav_teef_robbers_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
False				wh_dlc06_grn_inf_da_eight_peaks_loonies_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
False				wh_dlc06_grn_inf_da_rusty_arrers_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
False				wh_dlc06_grn_inf_da_warlords_boyz_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
False				wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh2_dlc15_grn_veh_snotling_pump_wagon_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_dlc06_grn_cav_squig_hoppers_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_dlc06_grn_inf_nasty_skulkers_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_dlc06_grn_inf_squig_herd_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_cav_forest_goblin_spider_riders_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_cav_forest_goblin_spider_riders_1	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_cav_goblin_wolf_chariot	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_cav_goblin_wolf_riders_0	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_cav_goblin_wolf_riders_1	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_inf_goblin_archers	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_inf_goblin_spearmen	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_inf_night_goblin_archers	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_inf_night_goblin_fanatics	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_inf_night_goblin_fanatics_1	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_main_grn_inf_night_goblins	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
False				wh_dlc06_grn_cav_broken_tusks_mob_0	wh2_dlc11_grn_vets_all_orc_ror
False				wh_dlc06_grn_inf_krimson_killerz_0	wh2_dlc11_grn_vets_all_orc_ror
False				wh_main_grn_cav_orc_boar_boy_big_uns	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_cav_orc_boar_boyz	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_cav_orc_boar_chariot	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_cav_savage_orc_boar_boy_big_uns	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_cav_savage_orc_boar_boyz	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_inf_black_orcs	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_inf_orc_arrer_boyz	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_inf_orc_big_uns	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_inf_orc_boyz	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_inf_savage_orc_arrer_boyz	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_inf_savage_orc_big_uns	wh2_dlc11_grn_vets_all_orc
False				wh_main_grn_inf_savage_orcs	wh2_dlc11_grn_vets_all_orc
False				wh_dlc06_grn_art_hammer_of_gork_0	wh2_dlc11_grn_vets_rock_lobber_doom_diver_ror
False				wh_main_grn_art_doom_diver_catapult	wh2_dlc11_grn_vets_rock_lobber_doom_diver
False				wh_main_grn_art_goblin_rock_lobber	wh2_dlc11_grn_vets_rock_lobber_doom_diver
False				wh2_dlc15_grn_mon_river_trolls_ror_0	wh2_dlc11_grn_vets_trolls_giant_arachnarok_ror
False				wh2_dlc15_grn_mon_rogue_idol_ror_0	wh2_dlc11_grn_vets_trolls_giant_arachnarok_ror
False				wh_dlc06_grn_mon_venom_queen_0	wh2_dlc11_grn_vets_trolls_giant_arachnarok_ror
False				wh2_dlc15_grn_mon_river_trolls_0	wh2_dlc11_grn_vets_trolls_giant_arachnarok
False				wh2_dlc15_grn_mon_rogue_idol_0	wh2_dlc11_grn_vets_trolls_giant_arachnarok
False				wh2_dlc15_grn_mon_stone_trolls_0	wh2_dlc11_grn_vets_trolls_giant_arachnarok
False				wh_dlc15_grn_mon_arachnarok_spider_waaagh_0	wh2_dlc11_grn_vets_trolls_giant_arachnarok
False				wh_main_grn_mon_arachnarok_spider_0	wh2_dlc11_grn_vets_trolls_giant_arachnarok
False				wh_main_grn_mon_giant	wh2_dlc11_grn_vets_trolls_giant_arachnarok
False				wh_main_grn_mon_trolls	wh2_dlc11_grn_vets_trolls_giant_arachnarok
False				wh_dlc08_nor_mon_fimir_0	wh2_dlc11_nor_fimir_giant_mammoth
False				wh_dlc08_nor_mon_fimir_1	wh2_dlc11_nor_fimir_giant_mammoth
False				wh_dlc08_nor_mon_norscan_giant_0	wh2_dlc11_nor_fimir_giant_mammoth
False				wh_dlc08_nor_mon_war_mammoth_0	wh2_dlc11_nor_fimir_giant_mammoth
False				wh_dlc08_nor_mon_war_mammoth_1	wh2_dlc11_nor_fimir_giant_mammoth
False				wh_dlc08_nor_mon_war_mammoth_2	wh2_dlc11_nor_fimir_giant_mammoth
False				wh_dlc08_nor_mon_war_mammoth_ror_1	wh2_dlc11_nor_fimir_giant_mammoth
False				wh_pro04_nor_mon_fimir_ror_0	wh2_dlc11_nor_fimir_giant_mammoth
False				wh_pro04_nor_mon_war_mammoth_ror_0	wh2_dlc11_nor_fimir_giant_mammoth
False				wh_dlc08_nor_feral_manticore	wh2_dlc11_nor_manticore_frost_wyrm
False				wh_dlc08_nor_mon_frost_wyrm_0	wh2_dlc11_nor_manticore_frost_wyrm
False				wh_dlc08_nor_mon_frost_wyrm_ror_0	wh2_dlc11_nor_manticore_frost_wyrm
False				wh_dlc08_nor_cav_marauder_horsemasters_0	wh2_dlc11_nor_marauder_hunters_marauder_horsemen
False				wh_dlc08_nor_inf_marauder_hunters_0	wh2_dlc11_nor_marauder_hunters_marauder_horsemen
False				wh_dlc08_nor_inf_marauder_hunters_1	wh2_dlc11_nor_marauder_hunters_marauder_horsemen
False				wh_main_nor_cav_marauder_horsemen_0	wh2_dlc11_nor_marauder_hunters_marauder_horsemen
False				wh_main_nor_cav_marauder_horsemen_1	wh2_dlc11_nor_marauder_hunters_marauder_horsemen
False				wh_dlc08_nor_inf_marauder_berserkers_0	wh2_dlc11_nor_marauders_spearmen_berserkers_champions
False				wh_dlc08_nor_inf_marauder_champions_0	wh2_dlc11_nor_marauders_spearmen_berserkers_champions
False				wh_dlc08_nor_inf_marauder_champions_1	wh2_dlc11_nor_marauders_spearmen_berserkers_champions
False				wh_dlc08_nor_inf_marauder_spearman_0	wh2_dlc11_nor_marauders_spearmen_berserkers_champions
False				wh_main_nor_inf_chaos_marauders_0	wh2_dlc11_nor_marauders_spearmen_berserkers_champions
False				wh_main_nor_inf_chaos_marauders_1	wh2_dlc11_nor_marauders_spearmen_berserkers_champions
False				wh_pro04_nor_inf_chaos_marauders_ror_0	wh2_dlc11_nor_marauders_spearmen_berserkers_champions
False				wh_pro04_nor_inf_marauder_berserkers_ror_0	wh2_dlc11_nor_marauders_spearmen_berserkers_champions
False				wh_dlc08_nor_mon_norscan_ice_trolls_0	wh2_dlc11_nor_skin_wolves_trolls
False				wh_dlc08_nor_mon_skinwolves_0	wh2_dlc11_nor_skin_wolves_trolls
False				wh_dlc08_nor_mon_skinwolves_1	wh2_dlc11_nor_skin_wolves_trolls
False				wh_main_nor_mon_chaos_trolls	wh2_dlc11_nor_skin_wolves_trolls
False				wh_pro04_nor_mon_skinwolves_ror_0	wh2_dlc11_nor_skin_wolves_trolls
False				wh_dlc08_nor_cav_marauder_horsemasters_0	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen
False				wh_dlc08_nor_inf_marauder_hunters_0	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen
False				wh_dlc08_nor_inf_marauder_hunters_1	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen
False				wh_main_nor_cav_marauder_horsemen_0	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen
False				wh_main_nor_cav_marauder_horsemen_1	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen
False				wh_pro04_nor_inf_chaos_marauders_ror_0	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions_ror
False				wh_pro04_nor_inf_marauder_berserkers_ror_0	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions_ror
False				wh_dlc08_nor_inf_marauder_berserkers_0	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions
False				wh_dlc08_nor_inf_marauder_champions_0	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions
False				wh_dlc08_nor_inf_marauder_champions_1	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions
False				wh_dlc08_nor_inf_marauder_spearman_0	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions
False				wh_main_nor_inf_chaos_marauders_0	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions
False				wh_main_nor_inf_chaos_marauders_1	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions
False				wh_dlc08_nor_mon_frost_wyrm_ror_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir_ror
False				wh_dlc08_nor_mon_war_mammoth_ror_1	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir_ror
False				wh_pro04_nor_mon_fimir_ror_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir_ror
False				wh_pro04_nor_mon_war_mammoth_ror_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir_ror
False				wh_dlc08_nor_mon_fimir_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir
False				wh_dlc08_nor_mon_fimir_1	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir
False				wh_dlc08_nor_mon_frost_wyrm_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir
False				wh_dlc08_nor_mon_norscan_giant_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir
False				wh_dlc08_nor_mon_norscan_ice_trolls_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir
False				wh_dlc08_nor_mon_war_mammoth_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir
False				wh_dlc08_nor_mon_war_mammoth_1	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir
False				wh_dlc08_nor_mon_war_mammoth_2	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir
False				wh_main_nor_mon_chaos_trolls	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir
False				wh_pro04_nor_mon_marauder_warwolves_ror_0	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots_ror
False				wh_pro04_nor_mon_skinwolves_ror_0	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots_ror
False				wh_dlc08_nor_feral_manticore	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots
False				wh_dlc08_nor_mon_skinwolves_0	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots
False				wh_dlc08_nor_mon_skinwolves_1	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots
False				wh_dlc08_nor_mon_warwolves_0	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots
False				wh_dlc08_nor_veh_marauder_warwolves_chariot_0	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots
False				wh_main_nor_cav_chaos_chariot	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots
False				wh_main_nor_mon_chaos_warhounds_0	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots
False				wh_main_nor_mon_chaos_warhounds_1	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots
False				wh_dlc08_nor_mon_warwolves_0	wh2_dlc11_nor_warhounds_ice_wolves_chariots
False				wh_dlc08_nor_veh_marauder_warwolves_chariot_0	wh2_dlc11_nor_warhounds_ice_wolves_chariots
False				wh_main_nor_cav_chaos_chariot	wh2_dlc11_nor_warhounds_ice_wolves_chariots
False				wh_main_nor_mon_chaos_warhounds_0	wh2_dlc11_nor_warhounds_ice_wolves_chariots
False				wh_main_nor_mon_chaos_warhounds_1	wh2_dlc11_nor_warhounds_ice_wolves_chariots
False				wh_pro04_nor_mon_marauder_warwolves_ror_0	wh2_dlc11_nor_warhounds_ice_wolves_chariots
False				wh_main_vmp_inf_grave_guard_0	wh2_dlc11_vmp_all_skeleton_zombie_melee_infantry
False				wh_main_vmp_inf_grave_guard_0_summoned	wh2_dlc11_vmp_all_skeleton_zombie_melee_infantry
False				wh_main_vmp_inf_grave_guard_1	wh2_dlc11_vmp_all_skeleton_zombie_melee_infantry
False				wh_main_vmp_inf_skeleton_warriors_0	wh2_dlc11_vmp_all_skeleton_zombie_melee_infantry
False				wh_main_vmp_inf_skeleton_warriors_0_summoned	wh2_dlc11_vmp_all_skeleton_zombie_melee_infantry
False				wh_main_vmp_inf_skeleton_warriors_1	wh2_dlc11_vmp_all_skeleton_zombie_melee_infantry
False				wh_main_vmp_inf_zombie	wh2_dlc11_vmp_all_skeleton_zombie_melee_infantry
False				wh_main_vmp_inf_zombie_summoned	wh2_dlc11_vmp_all_skeleton_zombie_melee_infantry
False				wh_dlc02_vmp_cav_blood_knights_0	wh2_dlc11_vmp_black_knights_blood_knights
False				wh_dlc04_vmp_cav_vereks_reavers_0	wh2_dlc11_vmp_black_knights_blood_knights
False				wh_main_vmp_cav_black_knights_0	wh2_dlc11_vmp_black_knights_blood_knights
False				wh_main_vmp_cav_black_knights_3	wh2_dlc11_vmp_black_knights_blood_knights
False				wh_dlc04_vmp_cav_chillgheists_0	wh2_dlc11_vmp_cairn_wraith_hex_wraith
False				wh_main_vmp_cav_hexwraiths	wh2_dlc11_vmp_cairn_wraith_hex_wraith
False				wh_main_vmp_inf_cairn_wraiths	wh2_dlc11_vmp_cairn_wraith_hex_wraith
False				wh_dlc04_vmp_veh_claw_of_nagash_0	wh2_dlc11_vmp_corspe_cart_mortis_engine_black_coach
False				wh_dlc04_vmp_veh_corpse_cart_0	wh2_dlc11_vmp_corspe_cart_mortis_engine_black_coach
False				wh_dlc04_vmp_veh_corpse_cart_1	wh2_dlc11_vmp_corspe_cart_mortis_engine_black_coach
False				wh_dlc04_vmp_veh_corpse_cart_2	wh2_dlc11_vmp_corspe_cart_mortis_engine_black_coach
False				wh_dlc04_vmp_veh_mortis_engine_0	wh2_dlc11_vmp_corspe_cart_mortis_engine_black_coach
False				wh_main_vmp_veh_black_coach	wh2_dlc11_vmp_corspe_cart_mortis_engine_black_coach
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	wh2_dlc11_vmp_crypt_horrors_vargheist_terrorgheist_varghulf
False				wh_main_vmp_mon_crypt_horrors	wh2_dlc11_vmp_crypt_horrors_vargheist_terrorgheist_varghulf
False				wh_main_vmp_mon_terrorgheist	wh2_dlc11_vmp_crypt_horrors_vargheist_terrorgheist_varghulf
False				wh_main_vmp_mon_vargheists	wh2_dlc11_vmp_crypt_horrors_vargheist_terrorgheist_varghulf
False				wh_main_vmp_mon_varghulf	wh2_dlc11_vmp_crypt_horrors_vargheist_terrorgheist_varghulf
False				wh_dlc04_vmp_mon_direpack_0	wh2_dlc11_vmp_dire_wolves_fell_bats
False				wh_main_vmp_mon_dire_wolves	wh2_dlc11_vmp_dire_wolves_fell_bats
False				wh_main_vmp_mon_fell_bats	wh2_dlc11_vmp_dire_wolves_fell_bats
False				wh_dlc04_vmp_mon_direpack_0	wh2_dlc11_vmp_fell_bats_dire_wolves
False				wh_main_vmp_mon_dire_wolves	wh2_dlc11_vmp_fell_bats_dire_wolves
False				wh_main_vmp_mon_fell_bats	wh2_dlc11_vmp_fell_bats_dire_wolves
False				wh2_dlc11_vmp_inf_crossbowmen	wh2_dlc11_vmp_sylvanian_missile_units
False				wh2_dlc11_vmp_inf_handgunners	wh2_dlc11_vmp_sylvanian_missile_units
False				wh_dlc04_vmp_cav_chillgheists_0	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths_ror
False				wh_dlc04_vmp_cav_vereks_reavers_0	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths_ror
False				wh_dlc04_vmp_veh_claw_of_nagash_0	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths_ror
False				wh_dlc02_vmp_cav_blood_knights_0	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths
False				wh_dlc04_vmp_veh_corpse_cart_0	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths
False				wh_dlc04_vmp_veh_corpse_cart_1	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths
False				wh_dlc04_vmp_veh_corpse_cart_2	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths
False				wh_dlc04_vmp_veh_mortis_engine_0	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths
False				wh_main_vmp_cav_black_knights_0	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths
False				wh_main_vmp_cav_black_knights_3	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths
False				wh_main_vmp_cav_hexwraiths	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths
False				wh_main_vmp_veh_black_coach	wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	wh2_dlc11_vmp_vets_crypt_horrors_ghouls_dire_wolves_varghulfs_ror
False				wh_dlc04_vmp_mon_direpack_0	wh2_dlc11_vmp_vets_crypt_horrors_ghouls_dire_wolves_varghulfs_ror
False				wh_main_vmp_inf_crypt_ghouls	wh2_dlc11_vmp_vets_crypt_horrors_ghouls_dire_wolves_varghulfs
False				wh_main_vmp_mon_crypt_horrors	wh2_dlc11_vmp_vets_crypt_horrors_ghouls_dire_wolves_varghulfs
False				wh_main_vmp_mon_dire_wolves	wh2_dlc11_vmp_vets_crypt_horrors_ghouls_dire_wolves_varghulfs
False				wh_main_vmp_mon_varghulf	wh2_dlc11_vmp_vets_crypt_horrors_ghouls_dire_wolves_varghulfs
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	wh2_dlc11_vmp_vets_fell_bats_vargheists_terrorgheists_ror
False				wh_main_vmp_mon_fell_bats	wh2_dlc11_vmp_vets_fell_bats_vargheists_terrorgheists
False				wh_main_vmp_mon_terrorgheist	wh2_dlc11_vmp_vets_fell_bats_vargheists_terrorgheists
False				wh_main_vmp_mon_vargheists	wh2_dlc11_vmp_vets_fell_bats_vargheists_terrorgheists
False				wh_dlc04_vmp_inf_konigstein_stalkers_0	wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths_ror
False				wh_dlc04_vmp_inf_sternsmen_0	wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths_ror
False				wh_dlc04_vmp_inf_tithe_0	wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths_ror
False				wh_main_vmp_inf_cairn_wraiths	wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths
False				wh_main_vmp_inf_grave_guard_0	wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths
False				wh_main_vmp_inf_grave_guard_1	wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths
False				wh_main_vmp_inf_skeleton_warriors_0	wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths
False				wh_main_vmp_inf_skeleton_warriors_1	wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths
False				wh_main_vmp_inf_zombie	wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_dlc04_vmp_inf_konigstein_stalkers_0	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_dlc04_vmp_inf_sternsmen_0	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_dlc04_vmp_inf_tithe_0	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_main_vmp_inf_crypt_ghouls	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_main_vmp_inf_grave_guard_0	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_main_vmp_inf_grave_guard_0_summoned	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_main_vmp_inf_grave_guard_1	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_main_vmp_inf_skeleton_warriors_0	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_main_vmp_inf_skeleton_warriors_1	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_main_vmp_inf_zombie	wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard
False				wh_dlc05_wef_inf_dryads_0	wh2_dlc11_wef_eternal_guard_dryads
False				wh_dlc05_wef_inf_eternal_guard_0	wh2_dlc11_wef_eternal_guard_dryads
False				wh_dlc05_wef_inf_eternal_guard_1	wh2_dlc11_wef_eternal_guard_dryads
False				wh_pro04_wef_inf_eternal_guard_ror_0	wh2_dlc11_wef_eternal_guard_dryads
False				wh_dlc05_wef_inf_deepwood_scouts_0	wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers
False				wh_dlc05_wef_inf_deepwood_scouts_1	wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers
False				wh_dlc05_wef_inf_glade_guard_0	wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers
False				wh_dlc05_wef_inf_glade_guard_1	wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers
False				wh_dlc05_wef_inf_glade_guard_2	wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers
False				wh_dlc05_wef_inf_waywatchers_0	wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers
False				wh_pro04_wef_inf_waywatchers_ror_0	wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers
False				wh_dlc05_wef_cav_glade_riders_0	wh2_dlc11_wef_glade_riders_wild_riders_sisters_of_the_thorn
False				wh_dlc05_wef_cav_glade_riders_1	wh2_dlc11_wef_glade_riders_wild_riders_sisters_of_the_thorn
False				wh_dlc05_wef_cav_sisters_thorn_0	wh2_dlc11_wef_glade_riders_wild_riders_sisters_of_the_thorn
False				wh_dlc05_wef_cav_wild_riders_0	wh2_dlc11_wef_glade_riders_wild_riders_sisters_of_the_thorn
False				wh_dlc05_wef_cav_wild_riders_1	wh2_dlc11_wef_glade_riders_wild_riders_sisters_of_the_thorn
False				wh_pro04_wef_cav_wild_riders_ror_0	wh2_dlc11_wef_glade_riders_wild_riders_sisters_of_the_thorn
False				wh_dlc05_wef_cav_hawk_riders_0	wh2_dlc11_wef_hawk_riders_great_eagle_forest_dragon
False				wh_dlc05_wef_forest_dragon_0	wh2_dlc11_wef_hawk_riders_great_eagle_forest_dragon
False				wh_dlc05_wef_mon_great_eagle_0	wh2_dlc11_wef_hawk_riders_great_eagle_forest_dragon
False				wh_dlc05_wef_mon_treekin_0	wh2_dlc11_wef_tree_kin_treeman
False				wh_dlc05_wef_mon_treeman_0	wh2_dlc11_wef_tree_kin_treeman
False				wh_pro04_wef_mon_treekin_ror_0	wh2_dlc11_wef_tree_kin_treeman
False				wh_pro04_wef_inf_eternal_guard_ror_0	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers_ror
False				wh_pro04_wef_inf_wardancers_ror_0	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers_ror
False				wh_pro04_wef_inf_wildwood_rangers_ror_0	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers_ror
False				wh_dlc05_wef_inf_dryads_0	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers
False				wh_dlc05_wef_inf_eternal_guard_0	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers
False				wh_dlc05_wef_inf_eternal_guard_1	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers
False				wh_dlc05_wef_inf_wardancers_0	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers
False				wh_dlc05_wef_inf_wardancers_1	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers
False				wh_dlc05_wef_inf_wildwood_rangers_0	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers
False				wh_pro04_wef_inf_waywatchers_ror_0	wh2_dlc11_wef_vets_glade_guard_deepwood_scouts_waywatchers_ror
False				wh_dlc05_wef_inf_deepwood_scouts_0	wh2_dlc11_wef_vets_glade_guard_deepwood_scouts_waywatchers
False				wh_dlc05_wef_inf_deepwood_scouts_1	wh2_dlc11_wef_vets_glade_guard_deepwood_scouts_waywatchers
