ancillary_to_effects_tables
0
ancillary	effect	effect_scope	value
wh_main_anc_armour_blood-forged_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_blood-forged_armour	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_armour_blood-forged_armour	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	15
wh_main_anc_armour_blood-forged_armour	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_charmed_shield	wh_main_effect_ability_enable_charmed_shield	character_to_character_own	1
wh_main_anc_armour_charmed_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	7
wh_main_anc_armour_dragonhelm	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh_main_anc_armour_dragonhelm	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	25
wh_main_anc_armour_enchanted_shield	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh_main_anc_armour_enchanted_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	4
wh_main_anc_armour_gamblers_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh_main_anc_armour_gamblers_armour	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	8
wh_main_anc_armour_glittering_scales	wh_main_effect_ability_enable_glittering_scales	character_to_character_own	1
wh_main_anc_armour_glittering_scales	wh_main_effect_character_stat_mod_armour	character_to_character_own	4
wh_main_anc_armour_glittering_scales	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_armour_helm_of_discord	wh_main_effect_ability_enable_helm_of_discord	character_to_character_own	1
wh_main_anc_armour_helm_of_discord	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_helm_of_many_eyes	wh_main_effect_ability_enable_helm_of_many_eyes	character_to_character_own	1
wh_main_anc_armour_helm_of_many_eyes	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_magnificent_armour_of_borek_beetlebrow	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh_main_anc_armour_magnificent_armour_of_borek_beetlebrow	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	4
wh_main_anc_armour_magnificent_armour_of_borek_beetlebrow	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_nightshroud	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh_main_anc_armour_nightshroud	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	10
wh_main_anc_armour_shield_of_ptolos	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_armour_shield_of_ptolos	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	10
wh_main_anc_armour_spellshield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_armour_spellshield	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	12
wh_main_anc_armour_the_armour_of_meteoric_iron	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_the_armour_of_meteoric_iron	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_character_stat_mod_armour	character_to_character_own	12
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_character_stat_mod_armour	character_to_character_own	12
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_the_lions_shield	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_the_lions_shield	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_the_lions_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	8
wh_main_anc_armour_the_lions_shield	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh_main_anc_armour_the_lions_shield	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_the_slayer_crown	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh_main_anc_armour_the_slayer_crown	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_armour_the_slayer_crown	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	10
wh_main_anc_armour_the_slayer_crown	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_the_slayer_crown	wh_main_effect_force_army_campaign_experience_base_slayers	general_to_force_own	1
wh_main_anc_armour_the_slayer_crown	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	10
wh_main_anc_armour_the_slayer_crown	wh_main_effect_public_order_characters	character_to_province_own	5
wh_main_anc_armour_the_slayer_crown	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_armour_tricksters_helm	wh_main_effect_character_stat_mod_armour	character_to_character_own	2
wh_main_anc_armour_tricksters_helm	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_armour_tricksters_helm	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_enchanted_item_chalice_of_chaos	wh_main_effect_ability_enable_daemonic_strength	character_to_character_own	1
wh_main_anc_enchanted_item_chalice_of_chaos	wh_main_effect_ability_enable_dark_fortune	character_to_character_own	1
wh_main_anc_enchanted_item_chalice_of_chaos	wh_main_effect_ability_enable_regenerating_flesh	character_to_character_own	1
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh2_main_effect_physical_resistance_increase	character_to_character_own	10
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_ability_enable_cloak_of_mists_and_shadows	character_to_character_own	1
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	10
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_force_army_campaign_ambush_attack_success_chance	general_to_force_own	15
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh2_main_effect_magic_metal_reduce_wom_cost_glittering_robe	character_to_character_own	-1
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh2_main_effect_magic_metal_reduce_wom_cost_glittering_robe_upgraded	character_to_character_own	-2
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh2_main_effect_physical_resistance_increase	character_to_character_own	5
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	10
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	15
wh_main_anc_enchanted_item_crown_of_command	wh_main_effect_ability_enable_crown_of_command	character_to_character_own	1
wh_main_anc_enchanted_item_featherfoe_torc	wh_main_effect_ability_enable_featherfoe_torc	character_to_character_own	1
wh_main_anc_enchanted_item_fiery_ring_of_thori	wh_main_effect_ability_enable_fiery_ring_of_thori	character_to_character_own	1
wh_main_anc_enchanted_item_fiery_ring_of_thori	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	15
wh_main_anc_enchanted_item_healing_potion	wh_main_effect_ability_enable_potion_of_healing	character_to_character_own	1
wh_main_anc_enchanted_item_ironcurse_icon	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	10
wh_main_anc_enchanted_item_pendant_of_slaanesh	wh_main_effect_ability_enable_master_pendant_of_slaanesh	character_to_character_own	1
wh_main_anc_enchanted_item_pendant_of_slaanesh	wh_main_effect_religion_conversion_chaos	character_to_character_own_provincetext	5
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh_main_effect_ability_enable_potion_of_foolhardiness	character_to_character_own	1
wh_main_anc_enchanted_item_potion_of_speed	wh_main_effect_ability_enable_potion_of_speed	character_to_character_own	1
wh_main_anc_enchanted_item_potion_of_strength	wh_main_effect_ability_enable_potion_of_strength	character_to_character_own	1
wh_main_anc_enchanted_item_potion_of_toughness	wh_main_effect_ability_enable_potion_of_toughness	character_to_character_own	1
wh_main_anc_enchanted_item_rod_of_flaming_death	wh_main_effect_ability_enable_fireball	character_to_character_own	1
wh_main_anc_enchanted_item_rod_of_flaming_death	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	15
wh_main_anc_enchanted_item_ruby_ring_of_ruin	wh_main_effect_ability_enable_fireball	character_to_character_own	1
wh_main_anc_enchanted_item_silver_horn_of_vengeance	wh_main_effect_ability_enable_silver_horn_of_vengeance	character_to_character_own	1
wh_main_anc_enchanted_item_skull_wand_of_kaloth	wh_main_effect_ability_enable_skull_wand_of_kaloth	character_to_character_own	1
wh_main_anc_enchanted_item_skull_wand_of_kaloth	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh_main_anc_enchanted_item_skull_wand_of_kaloth	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	5
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	25
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	10
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_ability_enable_the_crown_of_domination	character_to_character_own	1
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_force_army_campaign_experience_base_cavalry	general_to_force_own	1
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_hordebuilding_growth_characters	general_to_force_own	5
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh2_dlc14_effect_attrition_immunity_undead	general_to_force_own	1
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh2_dlc15_effect_ability_enable_bound_gaze_of_nagash	character_to_character_own	1
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh_main_effect_ancillary_crown_of_sorcery	character_to_character_own	1
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh_main_effect_character_stat_mod_miscast_chance	character_to_character_own	-25
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh_main_effect_military_force_winds_of_magic_starting_mod	character_to_force_own_unseen	10
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh_main_effect_public_order_penalty_other_religions	character_to_province_own	-50
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_ability_enable_the_great_book_of_grudges	character_to_character_own	1
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_enchanted_item_the_other_tricksters_shard	wh_main_effect_ability_enable_the_other_tricksters_shard	character_to_character_own	1
wh_main_anc_enchanted_item_the_other_tricksters_shard	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	general_to_force_enemy_regionwide	-10
wh_main_anc_enchanted_item_the_terrifying_mask_of_eee	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh_main_anc_enchanted_item_the_terrifying_mask_of_eee	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh_main_anc_enchanted_item_van_horstmanns_speculum	wh_main_effect_ability_enable_van_horstmanns_speculum	character_to_character_own	1
wh_main_anc_enchanted_item_van_horstmanns_speculum	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_follower_all_hedge_wizard	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	8
wh_main_anc_follower_all_men_bailiff	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_all_men_boatman	wh_main_effect_economy_trade_tariff_mod	character_to_faction	6
wh_main_anc_follower_all_men_bodyguard	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_follower_all_men_bounty_hunter	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	6
wh_main_anc_follower_all_men_fisherman	wh_main_effect_economy_trade_tariff_mod	character_to_faction	5
wh_main_anc_follower_all_men_grave_robber	wh_main_effect_force_unit_stat_morale_versus_vampire_counts	general_to_force_own	4
wh_main_anc_follower_all_men_initiate	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_all_men_kislevite_kossar	wh_main_effect_agent_movement_range_mod	character_to_character_own	7
wh_main_anc_follower_all_men_mercenary	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	5
wh_main_anc_follower_all_men_militiaman	wh_main_effect_force_army_campaign_experience_base_infantry	general_to_force_own	1
wh_main_anc_follower_all_men_ogres_pit_fighter	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	10
wh_main_anc_follower_all_men_outlaw	wh_main_effect_force_all_campaign_raid_income	agent_to_parent_army_own	12
wh_main_anc_follower_all_men_outrider	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	25
wh_main_anc_follower_all_men_protagonist	wh_main_effect_character_mod_ancillary_steal	character_to_character_own	12
wh_main_anc_follower_all_men_rogue	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	character_to_character_own	8
wh_main_anc_follower_all_men_servant	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_follower_all_men_smuggler	wh_main_effect_economy_trade_tariff_mod	character_to_faction	6
wh_main_anc_follower_all_men_soldier	wh_main_effect_force_army_campaign_siege_defend_holdout_time	character_to_region_own	2
wh_main_anc_follower_all_men_thug	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	character_to_character_own	10
wh_main_anc_follower_all_men_tollkeeper	wh_main_effect_province_tax_rate	character_to_province_own	12
wh_main_anc_follower_all_men_tomb_robber	wh_main_effect_force_unit_stat_morale_versus_vampire_counts	agent_to_parent_army_own	4
wh_main_anc_follower_all_men_vagabond	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	7
wh_main_anc_follower_all_men_valet	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	8
wh_main_anc_follower_all_men_zealot	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_all_student	wh_main_effect_technology_research_points	character_to_faction	10
wh_main_anc_follower_bretonnia_court_jester	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_bretonnia_squire	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	4
wh_main_anc_follower_dwarfs_archivist	wh_main_effect_technology_research_points	character_to_faction	10
wh_main_anc_follower_dwarfs_brewmaster	wh_main_effect_technology_economy_gdp_mod_culture_dwarfs	character_to_region_own	6
wh_main_anc_follower_dwarfs_candle_maker	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	8
wh_main_anc_follower_dwarfs_choir_master	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_dwarfs_choir_master	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_dwarfs_cooper	wh_main_effect_technology_economy_gdp_mod_culture_dwarfs	character_to_region_own	6
wh_main_anc_follower_dwarfs_daughter_of_valaya	wh_main_effect_economy_gdp_mod_all	character_to_region_own	7
wh_main_anc_follower_dwarfs_dwarf_bride	wh_main_effect_economy_gdp_mod_all	character_to_region_own	9
wh_main_anc_follower_dwarfs_dwarfen_tattooist	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_dwarfs_goldsmith	wh_main_effect_technology_economy_gdp_mod_mining_dwarfs	character_to_region_own	8
wh_main_anc_follower_dwarfs_grudgekeeper	wh_main_effect_force_unit_stat_morale_versus_greenskins	general_to_force_own	4
wh_main_anc_follower_dwarfs_guildmaster	wh_main_effect_economy_trade_tariff_mod	character_to_faction	5
wh_main_anc_follower_dwarfs_jewelsmith	wh_main_effect_technology_economy_gdp_mod_culture_dwarfs	character_to_region_own	6
wh_main_anc_follower_dwarfs_miner	wh_main_effect_technology_economy_gdp_mod_mining_dwarfs	character_to_region_own	15
wh_main_anc_follower_dwarfs_powder_mixer	wh_main_effect_force_army_campaign_recruitment_cost_artillery	character_to_province_own	-7
wh_main_anc_follower_dwarfs_prospector	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	9
wh_main_anc_follower_dwarfs_reckoner	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	4
wh_main_anc_follower_dwarfs_runebearer	wh_main_effect_agent_movement_range_mod	character_to_character_own	10
wh_main_anc_follower_dwarfs_runesmith_apprentice	wh_main_effect_agent_recruitment_cost_mod_runesmith	character_to_province_own	-10
wh_main_anc_follower_dwarfs_sapper	wh_main_effect_force_army_campaign_siege_attack_holdout_time	character_to_character_own	-1
wh_main_anc_follower_dwarfs_shieldbreaker	wh_main_effect_force_unit_stat_morale_during_siege_subterranean	general_to_force_own	4
wh_main_anc_follower_dwarfs_shieldbreaker	wh_main_effect_force_unit_stat_morale_during_subterranean	general_to_force_own	4
wh_main_anc_follower_dwarfs_shipwright	wh2_main_effect_force_army_campaign_attrition_all_sea_resistance	general_to_force_own	-60
wh_main_anc_follower_dwarfs_slayer_ward	wh_main_effect_tech_upkeep_cost_reduction_slayers	general_to_force_own	-20
wh_main_anc_follower_dwarfs_stonemason	wh_main_effect_technology_economy_gdp_mod_mining_dwarfs	character_to_region_own	8
wh_main_anc_follower_dwarfs_teller_of_tales	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_dwarfs_teller_of_tales	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_dwarfs_treasure_hunter	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	7
wh_main_anc_follower_dwarfs_troll_slayer	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	14
wh_main_anc_follower_empire_agitator	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_apprentice_wizard	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	20
wh_main_anc_follower_empire_barber_surgeon	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	5
wh_main_anc_follower_empire_bone_picker	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	12
wh_main_anc_follower_empire_burgher	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_camp_follower	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_follower_empire_charcoal_burner	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_coachman	wh_main_effect_economy_trade_tariff_mod	character_to_faction	6
wh_main_anc_follower_empire_entertainer	wh_main_effect_public_order_characters	character_to_province_own	2
wh_main_anc_follower_empire_estalian_diestro	wh_main_effect_tech_unit_xp_levels_emp_crossbowmen_spearmen	general_to_force_own	1
wh_main_anc_follower_empire_ferryman	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	5
wh_main_anc_follower_empire_hunter	wh_main_effect_force_army_campaign_ambush_attack_success_chance	agent_to_parent_army_own	10
wh_main_anc_follower_empire_jailer	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_light_college_acolyte	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_empire_marine	wh_main_effect_force_navy_campaign_attrition_high_seas_resistance	general_to_force_own	-15
wh_main_anc_follower_empire_messenger	wh_main_effect_agent_movement_range_mod	character_to_character_own	6
wh_main_anc_follower_empire_noble	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_empire_peasant	wh_main_effect_economy_gdp_mod_all	character_to_region_own	1
wh_main_anc_follower_empire_rat_catcher	wh_main_effect_force_army_campaign_attrition_all_resistance	general_to_force_own	-10
wh_main_anc_follower_empire_road_warden	wh_main_effect_force_army_campaign_ambush_defence_success_chance	general_to_force_own	15
wh_main_anc_follower_empire_road_warden	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_empire_scribe	wh_main_effect_agent_movement_range_mod	character_to_character_own	8
wh_main_anc_follower_empire_seaman	wh_main_effect_force_navy_campaign_attrition_high_seas_resistance	general_to_force_own	-15
wh_main_anc_follower_empire_thief	wh_main_effect_force_all_campaign_raid_income	agent_to_parent_army_own	15
wh_main_anc_follower_empire_tradesman	wh_main_effect_economy_trade_tariff_mod	character_to_faction	8
wh_main_anc_follower_empire_watchman	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-4
wh_main_anc_follower_empire_woodsman	wh_main_effect_economy_gdp_mod_all	character_to_region_own	10
wh_main_anc_follower_greenskins_backstabba	wh_main_effect_character_mod_ancillary_steal	character_to_character_own	8
wh_main_anc_follower_greenskins_bat-winged_loony	wh_main_effect_force_all_campaign_raid_income	general_to_force_own	7
wh_main_anc_follower_greenskins_boggart	wh_main_effect_tech_upkeep_cost_reduction_goblins	general_to_force_own	-20
wh_main_anc_follower_greenskins_bully	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	6
wh_main_anc_follower_greenskins_dog_boy_scout	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	10
wh_main_anc_follower_greenskins_dung_collector	wh_main_effect_economy_gdp_mod_all	character_to_region_own	4
wh_main_anc_follower_greenskins_gobbo_ranta	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_greenskins_idol_carva	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_greenskins_idol_carva	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_greenskins_pit_boss	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	15
wh_main_anc_follower_greenskins_savage_orc_prodda	wh_main_effect_tech_recruitment_cost_reduction_savage_orcs	character_to_province_own	-15
wh_main_anc_follower_greenskins_serial_loota	wh_main_effect_force_all_campaign_loot_income	character_to_character_own	5
wh_main_anc_follower_greenskins_shamans_lacky	wh_main_effect_agent_recruitment_cost_mod_wizard_greenskins	character_to_province_own	-8
wh_main_anc_follower_greenskins_shroom_gathera	wh_main_effect_force_unit_stat_morale_night_goblins	general_to_force_own	4
wh_main_anc_follower_greenskins_shroom_gathera	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_greenskins_snotling_scavengers	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	10
wh_main_anc_follower_greenskins_spider-god_priest	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_greenskins_spider-god_priest	wh_main_effect_tech_battle_morale_increase_spider_riders	general_to_force_own	4
wh_main_anc_follower_greenskins_squig_mascot	wh_main_effect_force_unit_stat_morale_goblins	general_to_force_own	4
wh_main_anc_follower_greenskins_swindla	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	7
wh_main_anc_follower_greenskins_troll_herder	wh_main_effect_force_army_campaign_recruitment_cost_trolls	character_to_province_own	-15
wh_main_anc_follower_halfling_fieldwarden	wh_main_effect_force_army_campaign_ambush_defence_success_chance	general_to_force_own	10
wh_main_anc_follower_norsca_berserker	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	12
wh_main_anc_follower_undead_black_cat	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_undead_carrion	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	7
wh_main_anc_follower_undead_corpse_thief	wh_main_effect_character_mod_ancillary_steal	character_to_character_own	8
wh_main_anc_follower_undead_crone	wh_main_effect_agent_recruitment_cost_mod_spy_vampire_counts	character_to_province_own	-12
wh_main_anc_follower_undead_dreg	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_follower_undead_flesh_golem	wh_main_effect_agent_movement_range_mod	character_to_character_own	4
wh_main_anc_follower_undead_grave_digger	wh_main_effect_raise_dead_recruitment_cost_mod	character_to_character_own	-7
wh_main_anc_follower_undead_manservant	wh_main_effect_agent_movement_range_mod	character_to_character_own	5
wh_main_anc_follower_undead_mortal_informer	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	4
wh_main_anc_follower_undead_poltergeist	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_undead_possessed_mirror	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	12
wh_main_anc_follower_undead_treasurer	wh_main_effect_economy_gdp_mod_culture_vampires	character_to_region_own	8
wh_main_anc_follower_undead_warlock	wh_main_effect_force_army_campaign_ambush_defence_success_chance	general_to_force_own	10
wh_main_anc_follower_undead_warp_stone_hunter	wh_main_effect_economy_gdp_mod_all	character_to_region_own	4
wh_main_anc_rune_rune_of_fury	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	14
wh_main_anc_rune_rune_of_might	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	14
wh_main_anc_rune_rune_of_parrying	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	7
wh_main_anc_rune_rune_of_striking	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	7
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	10
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
